loss,mean_absolute_error,r2_score,root_mean_squared_error,val_loss,val_mean_absolute_error,val_r2_score,val_root_mean_squared_error
0.0055376640520989895,0.05809197574853897,0.6461094617843628,0.07441548258066177,0.005369306541979313,0.05828917771577835,0.6634740233421326,0.07327555119991302
0.004878050647675991,0.05552373826503754,0.6882604360580444,0.06984304636716843,0.005053137429058552,0.056448448449373245,0.6832902431488037,0.07108542323112488
0.004766339901834726,0.0548413060605526,0.6954070329666138,0.06903868168592453,0.005160231608897448,0.05665896460413933,0.6765779852867126,0.0718347504734993
0.004688077140599489,0.054322294890880585,0.700411319732666,0.06846953183412552,0.004925351124256849,0.055273015052080154,0.691299319267273,0.07018084824085236
0.004617490340024233,0.05382591858506203,0.7049145698547363,0.06795211881399155,0.004884563386440277,0.05511825531721115,0.6938557624816895,0.06988964974880219
