loss,mean_absolute_error,r2_score,root_mean_squared_error,val_loss,val_mean_absolute_error,val_r2_score,val_root_mean_squared_error
0.005166192539036274,0.05649837478995323,0.6698532104492188,0.07187622785568237,0.005179733503609896,0.05706516653299332,0.6753556728363037,0.0719703659415245
0.004723286721855402,0.05461085960268974,0.6981587409973145,0.06872616708278656,0.004907619673758745,0.055393218994140625,0.6924106478691101,0.07005440443754196
0.004282829351723194,0.05148032680153847,0.7263168692588806,0.06544332951307297,0.004523565527051687,0.05236778035759926,0.7164815664291382,0.06725745648145676
0.0037691695615649223,0.047487955540418625,0.7591276168823242,0.06139356270432472,0.004332067910581827,0.050708282738924026,0.7284838557243347,0.06581844389438629
0.003523673862218857,0.045529626309871674,0.7748317718505859,0.05936054140329361,0.004352862015366554,0.0507180280983448,0.7271806001663208,0.06597622483968735
0.003393519902601838,0.04450085386633873,0.7831330895423889,0.058253925293684006,0.004288358148187399,0.05033786967396736,0.7312234044075012,0.06548555195331573
0.003309790277853608,0.04383913427591324,0.7884855270385742,0.05753077566623688,0.004337449092417955,0.05040114000439644,0.7281465530395508,0.06585931032896042
0.0032491241581737995,0.04335073009133339,0.792357325553894,0.05700108781456947,0.0041742208413779736,0.049313049763441086,0.7383770942687988,0.06460820883512497
