id,nombre
id16035,Beteta
id12021,Betxí
id17021,Beuda
id26030,Bezares
id44041,Bezas
id03043,Biar
id46071,Bicorp
id20024,Bidania-Goiatz
id31253,Bidaurreta
id50901,Biel
id22057,Bielsa
id02016,Bienservida
id06020,Bienvenida
id22058,Bierge
id22059,Biescas
id03044,Bigastro
id08023,Bigues i Riells
id50050,Bijuesca
id48020,Bilbao
id33006,Bimenes
id22060,Binaced
id07008,Binissalem
id22061,Binéfar
id25055,Biosca
id50051,Biota
id22062,Bisaurri
id17022,"Bisbal d'Empordà, La"
id43027,"Bisbal de Falset, La"
id43028,"Bisbal del Penedès, La"
id22063,Biscarrués
id50052,Bisimbre
id17234,Biure
id31056,Biurrun-Olcoz
id42036,Blacos
id30011,Blanca
id43029,Blancafort
id44042,Blancas
id32012,"Blancos, Os"
id17023,Blanes
id05033,Blascomillán
id05034,Blasconuño de Matacabras
id05035,Blascosancho
id22064,Blecua y Torres
id44043,Blesa
id42037,Bliecos
id14011,"Blázquez, Los"
id37052,Boada
id34033,Boada de Campos
id17029,Boadella i les Escaules
id34035,Boadilla de Rioseco
id34034,Boadilla del Camino
id28022,Boadilla del Monte
id33007,Boal
id28023,"Boalo, El"
id26031,Bobadilla
id47020,Bobadilla del Campo
id32013,Boborás
id24020,Boca de Huérgano
id46072,Bocairent
id40032,Boceguillas
id47021,Bocigas
id47022,Bocos de Duero
id19052,"Bodera, La"
id06021,Bodonal de la Sierra
id37054,"Bodón, El"
id47023,Boecillo
id37055,Bogajo
id02017,Bogarra
id05036,"Bohodón, El"
id10030,Bohonal de Ibor
id05037,Bohoyo
id15010,Boimorto
id15011,Boiro
id32014,"Bola, A"
id13023,Bolaños de Calatrava
id47024,Bolaños de Campos
id46073,Bolbaite
id21013,Bollullos Par del Condado
id41016,Bollullos de la Mitación
id32015,"Bolo, O"
id22066,Boltaña
id03045,Bolulla
id17024,Bolvir
id22067,Bonansa
id21014,Bonares
id43030,Bonastre
id02018,Bonete
id16036,Boniches
id05038,Bonilla de la Sierra
id02019,"Bonillo, El"
id46074,Bonrepòs i Mirambell
id15012,Boqueixón
id50053,Boquiñeni
id22068,Borau
id50054,Bordalba
id17025,Bordils
id44044,Bordón
id29030,"Borge, El"
id25058,"Borges Blanques, Les"
id43031,"Borges del Camp, Les"
id50055,Borja
id42038,Borjabad
id41017,Bormujos
id11010,Bornos
id42039,Borobia
id45021,Borox
id17026,Borrassà
id08024,Borredà
id24022,Borrenes
id12032,Borriana/Burriana
id12031,Borriol
id11011,"Bosque, El"
id25059,Bossòst
id43032,Bot
id43033,Botarell
id10031,Botija
id50056,Botorrita
id37056,"Bouza, La"
id25056,Bovera
id09054,Bozoó
id24021,Boñar
id05039,Brabos
id47025,Brahojos de Medina
id28024,Braojos
id09055,Brazacorta
id13024,Brazatortas
id24023,Brazuelo
id34036,Brañosera
id50057,Brea de Aragón
id28025,Brea de Tajo
id17027,Breda
id41018,Brenes
id49026,Bretocino
id49025,Bretó
id38008,Breña Alta
id38009,Breña Baja
id40033,Brieva
id26032,Brieva de Cameros
id19053,Brihuega
id49027,Brime de Sog
id49028,Brime de Urz
id37058,Brincones
id26034,Briones
id09056,Briviesca
id26033,Briñas
id15013,Brión
id44045,Bronchales
id22069,Broto
id10032,Brozas
id08025,"Bruc, El"
id08026,"Brull, El"
id28026,Brunete
id17028,Brunyola
id43034,Bràfim
id42041,Buberos
id50058,Bubierca
id18032,Bubión
id16038,Buciegas
id19054,Budia
id16039,Buenache de Alarcón
id16040,Buenache de la Sierra
id37059,Buenamadre
id45022,Buenaventura
id37060,Buenavista
id34037,Buenavista de Valdavia
id38010,Buenavista del Norte
id16041,Buendía
id36004,Bueu
id44046,Bueña
id46075,Bufali
id46076,Bugarra
id09057,Bugedo
id42042,Buitrago
id28027,Buitrago del Lozoya
id14012,Bujalance
id19055,Bujalaro
id50059,Bujaraloz
id05040,Bularros
id50060,Bulbuente
id30012,Bullas
id09058,Buniel
id07010,Bunyola
id44047,Burbáguena
id27902,Burela
id50061,Bureta
id49029,Burganes de Valverde
id24024,"Burgo Ranero, El"
id50062,"Burgo de Ebro, El"
id42043,Burgo de Osma-Ciudad de Osma
id29031,"Burgo, El"
id05041,Burgohondo
id09059,Burgos
id31059,Burgui/Burgi
id41019,Burguillos
id45023,Burguillos de Toledo
id06022,Burguillos del Cerro
id46078,Burjassot
id31060,Burlada/Burlata
id45024,Burujón
id24025,Burón
id03046,Busot
id18033,Busquístar
id19057,Bustares
id28028,Bustarviejo
id50063,"Buste, El"
id47026,Bustillo de Chaves
id34038,Bustillo de la Vega
id49030,Bustillo del Oro
id24026,Bustillo del Páramo
id34039,Bustillo del Páramo de Carrión
id09060,Busto de Bureba
id31061,"Busto, El"
id48021,Busturia
id46077,Buñol
id31057,Buñuel
id17016,Bàscara
id44032,Bádenas
id44033,Báguena
id50043,Bárboles
id22051,Bárcabo
id34025,Bárcena de Campos
id39009,Bárcena de Cicero
id39010,Bárcena de Pie de Concha
id34028,Báscones de Ojeda
id46047,Bèlgida
id04022,Bédar
id37046,Béjar
id23015,Bélmez de la Moraleda
id18030,Bérchules
id46070,Bétera
id25057,"Bòrdes, Es"
id27008,Bóveda
id49024,"Bóveda de Toro, La"
id37057,Bóveda del Río Almar
id07009,Búger
id37061,"Cabaco, El"
id43035,Cabacés
id40034,Caballar
id15014,Cabana de Bergantiños
id25060,Cabanabona
id15015,Cabanas
id17031,Cabanelles
id12033,Cabanes
id17030,Cabanes
id31062,Cabanillas
id28029,Cabanillas de la Sierra
id19058,Cabanillas del Campo
id08027,"Cabanyes, Les"
id24027,Cabañas Raras
id50064,Cabañas de Ebro
id40035,Cabañas de Polendos
id49031,Cabañas de Sayago
id45026,Cabañas de Yepes
id45025,Cabañas de la Sagra
id10033,Cabañas del Castillo
id09061,Cabañes de Esgueva
id37063,"Cabeza de Béjar, La"
id06023,Cabeza del Buey
id37065,Cabeza del Caballo
id06024,Cabeza la Vaca
id10034,Cabezabellosa
id37062,Cabezabellosa de la Calzada
id45027,Cabezamesada
id13025,Cabezarados
id13026,Cabezarrubias del Puerto
id21015,Cabezas Rubias
id05042,Cabezas de Alambre
id41020,"Cabezas de San Juan, Las"
id05043,Cabezas del Pozo
id05044,Cabezas del Villar
id40036,Cabezuela
id10035,Cabezuela del Valle
id26035,Cabezón de Cameros
id39013,Cabezón de Liébana
id47027,Cabezón de Pisuerga
id47028,Cabezón de Valderaduey
id39012,Cabezón de la Sal
id09062,Cabezón de la Sierra
id05045,Cabizuela
id50065,Cabolafuente
id14013,Cabra
id44048,Cabra de Mora
id43036,Cabra del Camp
id23017,Cabra del Santo Cristo
id33008,Cabrales
id33009,Cabranes
id31063,Cabredo
id42044,Cabrejas del Campo
id42045,Cabrejas del Pinar
id08028,Cabrera d'Anoia
id08029,Cabrera de Mar
id28030,"Cabrera, La"
id37067,Cabrerizos
id10036,Cabrero
id47029,Cabreros del Monte
id24028,Cabreros del Río
id24029,Cabrillanes
id37068,Cabrillas
id08030,Cabrils
id39014,Cabuérniga
id25061,Cabó
id24030,Cacabelos
id10038,Cachorrilla
id18034,Cacín
id10039,Cadalso
id28031,Cadalso de los Vidrios
id17032,Cadaqués
id31064,Cadreita
id50066,Cadrete
id21016,Cala
id40037,Calabazas de Fuentidueña
id44049,Calaceite
id08031,Calaf
id43037,Calafell
id26036,Calahorra
id34041,Calahorra de Boedo
id18114,"Calahorra, La"
id44050,Calamocha
id06025,Calamonte
id44051,Calanda
id30013,Calasparra
id50067,Calatayud
id42046,Calatañazor
id50068,Calatorao
id21017,Calañas
id50069,Calcena
id36005,Caldas de Reis
id22072,Caldearenas
id08034,Calders
id08032,Caldes d'Estrac
id17033,Caldes de Malavella
id08033,Caldes de Montbui
id08035,Calella
id06026,Calera de León
id45028,Calera y Chozas
id09064,Caleruega
id45029,Caleruela
id18037,Calicasas
id08037,Calldetenes
id46079,Calles
id03048,Callosa d'en Sarrià
id03049,Callosa de Segura
id08038,Callús
id50070,Calmarza
id44052,Calomarde
id17034,Calonge
id08036,Calonge de Segarra
id03047,Calp
id42048,Caltojar
id37069,Calvarrasa de Abajo
id37070,Calvarrasa de Arriba
id07011,Calvià
id32016,Calvos de Randín
id37071,"Calzada de Béjar, La"
id13027,Calzada de Calatrava
id37072,Calzada de Don Diego
id45030,Calzada de Oropesa
id37073,Calzada de Valdunciel
id34042,Calzada de los Molinos
id24031,Calzada del Coto
id10040,Calzadilla
id49032,Calzadilla de Tera
id06027,Calzadilla de los Barros
id39015,Camaleño
id25062,Camarasa
id45031,Camarena
id44054,Camarena de la Sierra
id45032,Camarenilla
id39016,Camargo
id44055,Camarillas
id15016,Camariñas
id43903,Camarles
id28032,Camarma de Esteruelas
id49033,Camarzana de Tera
id41021,Camas
id44053,Camañas
id36006,Cambados
id23018,Cambil
id15017,Cambre
id43038,Cambrils
id10041,Caminomorisco
id44056,Caminreal
id41022,"Campana, La"
id06028,Campanario
id07012,Campanet
id47030,Campaspero
id24032,Campazas
id17036,Campdevànol
id17037,Campelles
id03050,"Campello, el"
id01017,Campezo/Kanpezu
id16042,Campillo de Altobuey
id50071,Campillo de Aragón
id09065,Campillo de Aranda
id23019,Campillo de Arenas
id37074,Campillo de Azaba
id10042,Campillo de Deleitosa
id19059,Campillo de Dueñas
id06029,Campillo de Llerena
id19060,Campillo de Ranas
id45033,"Campillo de la Jara, El"
id21018,"Campillo, El"
id47031,"Campillo, El"
id29032,Campillos
id16043,Campillos-Paravientos
id16044,Campillos-Sierra
id08039,Campins
id19061,Campisábalos
id17038,Campllong
id22074,Campo
id36007,Campo Lameiro
id10043,Campo Lugar
id28033,Campo Real
id13028,Campo de Criptana
id03051,"Campo de Mirra/Camp de Mirra, el"
id37077,"Campo de Peñaranda, El"
id40039,Campo de San Pedro
id24033,Campo de Villavidel
id21019,Campofrío
id09066,Campolara
id24034,Camponaraya
id39027,Campoo de Enmedio
id39017,Campoo de Yuso
id47032,Camporredondo
id46080,Camporrobles
id22075,Camporrélls
id07013,Campos
id16901,Campos del Paraíso
id30014,Campos del Río
id18038,Campotéjar
id17039,Camprodon
id26037,Camprovín
id45034,Camuñas
id17035,Camós
id22076,Canal de Berdún
id47033,Canalejas de Peñafiel
id16045,Canalejas del Arroyo
id05046,Canales
id26038,Canales de la Sierra
id46081,Canals
id33010,Candamo
id22077,Candasnos
id38011,Candelaria
id37078,Candelario
id05047,Candeleda
id42049,Candilichera
id24036,Candín
id25063,Canejan
id23020,Canena
id28034,Canencia
id17040,Canet d'Adri
id46082,Canet d'En Berenguer
id08040,Canet de Mar
id12036,Canet lo Roig
id22078,Canfranc
id36008,Cangas
id33012,Cangas de Onís
id33011,Cangas del Narcea
id09067,Canicosa de la Sierra
id18039,Caniles
id37079,Canillas de Abajo
id29033,Canillas de Aceituno
id29034,Canillas de Albaida
id47034,Canillas de Esgueva
id26039,Canillas de Río Tuerto
id04030,Canjáyar
id43907,"Canonja, La"
id08041,Canovelles
id19064,Canredondo
id09068,Cantabrana
id37080,Cantagallo
id37081,Cantalapiedra
id40040,Cantalejo
id17041,Cantallops
id19065,Cantalojas
id37082,Cantalpino
id37083,Cantaracillo
id44059,Cantavieja
id41023,Cantillana
id40041,Cantimpalos
id05048,Cantiveros
id04031,Cantoria
id08043,Canyelles
id43039,Capafonts
id31065,Caparroso
id07014,Capdepera
id22079,Capdesaso
id15018,"Capela, A"
id22080,Capella
id08044,Capellades
id18042,Capileira
id06030,Capilla
id34045,Capillas
id17042,Capmany
id08045,Capolat
id43040,Capçanes
id42051,Carabantes
id28035,Carabaña
id42052,Caracena
id13030,Caracuel de Calatrava
id18043,Carataunas
id30015,Caravaca de la Cruz
id33013,Caravia
id09070,Carazo
id49036,Carbajales de Alba
id10046,Carbajo
id37085,Carbajosa de la Sagrada
id32018,Carballeda de Avia
id32017,Carballeda de Valdeorras
id27009,Carballedo
id32019,"Carballiño, O"
id15019,Carballo
id49037,Carbellino
id04032,Carboneras
id16055,Carboneras de Guadazaón
id40043,Carbonero el Mayor
id23021,Carboneros
id10047,Carcaboso
id14015,Carcabuey
id46083,Carcaixent
id31067,Carcastillo
id09071,Carcedo de Bureba
id09072,Carcedo de Burgos
id02020,Carcelén
id08046,Cardedeu
id16056,Cardenete
id14016,Cardeña
id09073,Cardeñadijo
id09074,Cardeñajimeno
id05049,Cardeñosa
id34046,Cardeñosa de Volpejera
id09075,Cardeñuela Riopico
id45035,Cardiel de los Montes
id08047,Cardona
id19067,"Cardoso de la Sierra, El"
id50072,Carenas
id50073,Cariñena
id15901,Cariño
id46085,Carlet
id14017,"Carlota, La"
id08048,Carme
id45036,Carmena
id41024,Carmona
id06031,Carmonita
id15020,Carnota
id23024,"Carolina, La"
id47035,Carpio
id37086,Carpio de Azaba
id45037,"Carpio de Tajo, El"
id14018,"Carpio, El"
id24038,Carracedelo
id15021,Carral
id45038,Carranque
id37087,Carrascal de Barregas
id37088,Carrascal del Obispo
id40044,Carrascal del Río
id10048,Carrascalejo
id06032,"Carrascalejo, El"
id16057,Carrascosa
id42053,Carrascosa de Abajo
id16058,Carrascosa de Haro
id42054,Carrascosa de la Sierra
id29036,Carratraca
id05051,"Carrera, La"
id33014,Carreño
id09076,Carrias
id45039,Carriches
id24039,Carrizo
id13032,Carrizosa
id13031,Carrión de Calatrava
id34047,Carrión de los Condes
id41025,Carrión de los Céspedes
id24040,Carrocera
id46086,Carrícola
id30016,Cartagena
id29037,Cartajima
id21021,Cartaya
id32020,Cartelle
id39018,Cartes
id24041,Carucedo
id19070,Casa de Uceda
id29039,Casabermeja
id37089,Casafranca
id26042,Casalarreina
id10049,Casar de Cáceres
id45040,"Casar de Escalona, El"
id10050,Casar de Palomero
id19071,"Casar, El"
id29040,Casarabonela
id42055,Casarejos
id29041,Casares
id10051,Casares de las Hurdes
id41026,Casariche
id45041,Casarrubios del Monte
id28036,Casarrubuelos
id46087,Casas Altas
id46088,Casas Bajas
id16060,Casas de Benítez
id10052,Casas de Don Antonio
id10053,Casas de Don Gómez
id06033,Casas de Don Pedro
id16061,Casas de Fernando Alonso
id16062,Casas de Garcimolina
id16063,Casas de Guijarro
id16064,Casas de Haro
id02021,Casas de Juan Núñez
id02022,Casas de Lázaro
id10056,Casas de Millán
id10057,Casas de Miravete
id06034,Casas de Reina
id19073,Casas de San Galindo
id02023,Casas de Ves
id16065,Casas de los Pinos
id10054,Casas del Castañar
id37090,"Casas del Conde, Las"
id10055,Casas del Monte
id05052,Casas del Puerto
id02024,Casas-Ibáñez
id45042,Casasbuenas
id49038,Casaseca de Campeán
id49039,Casaseca de las Chanas
id16066,Casasimarro
id05053,Casasola
id47036,Casasola de Arión
id10058,Casatejada
id05054,Casavieja
id22081,Casbas de Huesca
id09077,Cascajares de Bureba
id09078,Cascajares de la Sierra
id31068,Cascante
id44064,Cascante del Río
id43041,Caseres
id05055,Casillas
id10059,Casillas de Coria
id37091,Casillas de Flores
id46089,Casinos
id40045,Casla
id33015,Caso
id50074,Caspe
id19074,Caspueñas
id08049,Casserres
id17044,Cassà de la Selva
id03053,Castalla
id10060,Castañar de Ibor
id26043,Castañares de Rioja
id39019,Castañeda
id21022,Castaño del Robledo
id16067,Castejón
id31070,Castejón
id50075,Castejón de Alarba
id19075,Castejón de Henares
id22083,Castejón de Monegros
id22084,Castejón de Sos
id44065,Castejón de Tornos
id50077,Castejón de Valdejasa
id50076,Castejón de las Armas
id22082,Castejón del Puente
id44066,Castel de Cabra
id22085,Castelflorite
id12037,Castell de Cabres
id03054,Castell de Castells
id03075,"Castell de Guadalest, el"
id25904,Castell de Mur
id08057,Castell de l'Areny
id07064,"Castell, Es"
id17048,Castell-Platja d'Aro
id09079,Castellanos de Castro
id37092,Castellanos de Moriscos
id37185,Castellanos de Villiquera
id05056,Castellanos de Zapardiel
id23025,Castellar
id13033,Castellar de Santiago
id11013,Castellar de la Frontera
id19076,Castellar de la Muela
id25064,Castellar de la Ribera
id08052,Castellar de n'Hug
id08050,Castellar del Riu
id08051,Castellar del Vallès
id44070,"Castellar, El"
id08053,Castellbell i el Vilar
id08054,Castellbisbal
id08055,Castellcir
id25067,Castelldans
id08056,Castelldefels
id08058,Castellet i la Gornal
id08060,Castellfollit de Riubregós
id17046,Castellfollit de la Roca
id08059,Castellfollit del Boix
id12038,Castellfort
id08061,Castellgalí
id08062,Castellnou de Bages
id25068,Castellnou de Seana
id12039,Castellnovo
id08063,Castellolí
id46091,Castellonet de la Conquesta
id44071,Castellote
id25070,Castellserà
id08064,Castellterçol
id43042,Castellvell del Camp
id08066,Castellví de Rosanes
id08065,Castellví de la Marca
id17047,Castelló d'Empúries
id25069,Castelló de Farfanya
id46090,Castelló de Rugat
id12040,Castelló de la Plana
id44067,Castelnou
id44068,Castelserás
id46092,Castielfabib
id22086,Castiello de Jaca
id22087,Castigaleu
id09083,Castil de Peones
id34048,Castil de Vela
id06035,Castilblanco
id41027,Castilblanco de los Arroyos
id09082,Castildelgado
id24042,Castilfalé
id19078,Castilforte
id42056,Castilfrío de la Sierra
id50078,Castiliscar
id22088,Castillazuelo
id41028,Castilleja de Guzmán
id41029,Castilleja de la Cuesta
id41030,Castilleja del Campo
id16068,Castillejo de Iniesta
id37096,Castillejo de Martín Viejo
id40046,Castillejo de Mesleón
id42058,Castillejo de Robledo
id16070,Castillejo-Sierra
id45043,Castillo de Bayuela
id16072,Castillo de Garcimuñoz
id23026,Castillo de Locubín
id12041,Castillo de Villamalefa
id41031,"Castillo de las Guardas, El"
id16071,Castillo-Albaráñez
id22089,Castillonroy
id31071,Castillonuevo
id18045,Castilléjar
id19079,Castilnuevo
id42057,Castilruiz
id37097,Castraz
id47037,Castrejón de Trabancos
id34049,Castrejón de la Peña
id32022,Castrelo de Miño
id32021,Castrelo do Val
id18046,Castril
id09090,Castrillo Matajudíos
id24043,Castrillo de Cabrera
id34050,Castrillo de Don Juan
id47038,Castrillo de Duero
id34051,Castrillo de Onielo
id09088,Castrillo de Riopisuerga
id34052,Castrillo de Villavega
id49040,Castrillo de la Guareña
id09084,Castrillo de la Reina
id24044,Castrillo de la Valduerna
id09085,Castrillo de la Vega
id09086,Castrillo del Val
id47039,Castrillo-Tejeriego
id33016,Castrillón
id32023,Castro Caldelas
id04033,Castro de Filabres
id40047,Castro de Fuentidueña
id27010,Castro de Rei
id14019,Castro del Río
id39020,Castro-Urdiales
id47040,Castrobol
id24046,Castrocalbón
id24047,Castrocontrigo
id47041,Castrodeza
id49041,Castrogonzalo
id09091,Castrojeriz
id40048,Castrojimeno
id47042,Castromembibre
id34053,Castromocho
id47043,Castromonte
id49042,Castronuevo
id47044,Castronuevo de Esgueva
id47045,Castronuño
id24049,Castropodame
id33017,Castropol
id47046,Castroponce
id40049,Castroserna de Abajo
id40051,Castroserracín
id24050,Castrotierra de Valmadrigal
id27011,Castroverde
id49043,Castroverde de Campos
id47047,Castroverde de Cerrato
id26044,Castroviejo
id06036,Castuera
id46093,Catadau
id46094,Catarroja
id43043,"Catllar, El"
id36010,Catoira
id03055,Catral
id12042,Catí
id02025,Caudete
id46095,Caudete de las Fuentes
id12043,Caudiel
id25071,Cava
id09063,Cavia
id09093,Cayuela
id45045,Cazalegas
id23027,Cazalilla
id41032,Cazalla de la Sierra
id23028,Cazorla
id49044,Cazurra
id03052,Cañada
id16047,Cañada Juncosa
id41901,Cañada Rosal
id44062,Cañada Vellida
id44060,Cañada de Benatanduz
id13029,Cañada de Calatrava
id44061,"Cañada de Verich, La"
id16046,Cañada del Hoyo
id42050,Cañamaque
id16048,Cañamares
id10044,Cañamero
id26040,Cañas
id16049,"Cañavate, El"
id10045,Cañaveral
id21020,Cañaveral de León
id16050,Cañaveras
id16051,Cañaveruelas
id16052,Cañete
id14014,Cañete de las Torres
id29035,Cañete la Real
id36009,"Cañiza, A"
id49034,Cañizal
id19066,Cañizar
id44063,Cañizar del Olivar
id16053,Cañizares
id49035,Cañizo
id24051,Cea
id24052,Cebanico
id45046,Cebolla
id09094,Cebrecos
id05057,Cebreros
id24053,Cebrones del Río
id10061,Ceclavín
id15022,Cedeira
id10062,Cedillo
id40052,Cedillo de la Torre
id45047,Cedillo del Condado
id44074,Cedrillas
id15023,Cee
id30017,Cehegín
id47048,Ceinos de Campos
id09095,Celada del Camino
id44075,Celadas
id32024,Celanova
id44076,Cella
id17189,"Cellera de Ter, La"
id26045,Cellorigo
id17049,Celrà
id31193,Cendea de Olza/Oltza Zendea
id19080,Cendejas de Enmedio
id19081,Cendejas de la Torre
id18047,Cenes de la Vega
id26046,Cenicero
id28037,Cenicientos
id02026,Cenizate
id32025,Cenlle
id08067,Centelles
id19082,Centenera
id42059,Centenera de Andaluz
id37098,Cepeda
id05058,Cepeda la Mora
id42060,Cerbón
id15024,Cerceda
id28038,Cercedilla
id08268,Cercs
id08266,Cerdanyola del Vallès
id36011,Cerdedo
id15025,Cerdido
id46096,Cerdà
id37099,Cereceda de la Sierra
id49046,Cerecinos de Campos
id49047,Cerecinos del Carrizal
id37100,Cerezal de Peñahorcada
id10063,Cerezo
id40053,Cerezo de Abajo
id40054,Cerezo de Arriba
id09098,Cerezo de Río Tirón
id49048,Cernadilla
id44077,"Cerollera, La"
id37101,Cerralbo
id45048,"Cerralbos, Los"
id09100,Cerratón de Juarros
id21023,"Cerro de Andévalo, El"
id37102,"Cerro, El"
id27012,Cervantes
id34055,Cervatos de la Cueza
id08068,Cervelló
id25072,Cervera
id28039,Cervera de Buitrago
id34056,Cervera de Pisuerga
id50079,Cervera de la Cañada
id45049,Cervera de los Montes
id16073,Cervera del Llano
id12044,Cervera del Maestre
id26047,Cervera del Río Alhama
id50080,Cerveruela
id47049,Cervillego de la Cruz
id17050,Cervià de Ter
id25073,Cervià de les Garrigues
id27013,Cervo
id37103,Cespedosa de Tormes
id50081,Cetina
id51001,Ceuta
id30018,Ceutí
id34058,Cevico Navero
id34057,Cevico de la Torre
id37114,Chagarcía Medianero
id22094,Chalamera
id05067,Chamartín
id32029,Chandrexa de Queixa
id27016,Chantada
id28051,Chapinería
id18059,Chauchina
id40065,Chañe
id19103,Checa
id06042,Cheles
id46107,Chella
id46106,Chelva
id19104,Chequilla
id46108,Chera
id04036,Chercos
id46109,Cheste
id23029,Chiclana de Segura
id11015,Chiclana de la Frontera
id12053,Chilches/Xilxes
id16023,Chillarón de Cuenca
id19106,Chillarón del Rey
id23030,Chilluévar
id13038,Chillón
id19105,Chiloeches
id18061,Chimeneas
id22096,Chimillas
id02029,Chinchilla de Monte-Aragón
id28052,Chinchón
id11016,Chipiona
id50092,Chiprana
id04037,Chirivel
id46111,Chiva
id50093,Chodes
id12055,Chodos/Xodos
id24065,Chozas de Abajo
id45056,Chozas de Canales
id21030,Chucena
id45057,Chueca
id46112,Chulilla
id16081,Chumillas
id18062,Churriana de la Vega
id22095,Chía
id12056,Chóvar
id09101,Ciadoncha
id26048,Cidamón
id42061,Cidones
id28040,Ciempozuelos
id16074,"Cierva, La"
id30019,Cieza
id39021,Cieza
id19086,Cifuentes
id47050,Cigales
id42062,Cigudosa
id47051,Ciguñuela
id42063,Cihuela
id26049,Cihuri
id18048,Cijuela
id09102,Cillaperlata
id10064,Cilleros
id37104,Cilleros de la Bastida
id09103,Cilleruelo de Abajo
id09104,Cilleruelo de Arriba
id40055,Cilleruelo de San Mamés
id39022,Cillorigo de Liébana
id05059,Cillán
id24054,Cimanes de la Vega
id24055,Cimanes del Tejar
id50082,Cimballa
id50083,Cinco Olivas
id19087,Cincovillas
id12045,Cinctorres
id31072,Cintruénigo
id37106,Cipérez
id12046,Cirat
id31074,Cirauqui/Zirauki
id42064,Ciria
id31075,Ciriza/Ziritza
id19088,Ciruelas
id45050,Ciruelos
id09105,Ciruelos de Cervera
id19089,Ciruelos del Pinar
id26050,Cirueña
id42065,Cirujales del Río
id05060,Cisla
id34059,Cisneros
id17051,Cistella
id24056,Cistierna
id47052,Cistérniga
id13034,Ciudad Real
id37107,Ciudad Rodrigo
id07015,Ciutadella de Menorca
id25074,Ciutadilla
id31076,Cizur
id25075,Clariana de Cardener
id50084,Clarés de Ribota
id26051,Clavijo
id33018,Coaña
id45051,Cobeja
id19090,Cobeta
id28041,Cobeña
id45052,Cobisa
id34060,Cobos de Cerrato
id40056,Cobos de Fuentidueña
id49050,Cobreros
id40057,Coca
id37108,Coca de Alba
id03056,Cocentaina
id50085,Codo
id40058,Codorniz
id50086,Codos
id06037,"Codosera, La"
id44080,"Codoñera, La"
id46097,Cofrentes
id47053,Cogeces de Íscar
id47054,Cogeces del Monte
id19091,Cogollor
id09108,Cogollos
id18049,Cogollos de Guadix
id18050,Cogollos de la Vega
id19092,Cogolludo
id25076,"Cogul, El"
id15027,Coirós
id17054,Colera
id32026,Coles
id05061,"Colilla, La"
id39023,Colindres
id25077,Coll de Nargó
id40059,Collado Hermoso
id28046,Collado Mediano
id28047,Collado Villalba
id05062,Collado de Contreras
id10065,Collado de la Vera
id05063,Collado del Mirón
id34061,Collazos de Boedo
id08069,Collbató
id43045,Colldejou
id08070,Collsuspina
id29043,Colmenar
id28045,Colmenar Viejo
id37109,Colmenar de Montemayor
id28043,Colmenar de Oreja
id28042,Colmenar del Arroyo
id28044,Colmenarejo
id18051,Colomera
id17055,Colomers
id33019,Colunga
id22090,Colungo
id25163,"Coma i la Pedra, La"
id29044,Comares
id39024,Comillas
id25161,Conca de Dalt
id40060,Condado de Castilnovo
id09109,Condado de Treviño
id19095,Condemios de Abajo
id19096,Condemios de Arriba
id43046,Conesa
id03057,Confrides
id24057,Congosto
id34062,Congosto de Valdavia
id19097,Congostrina
id11014,Conil de la Frontera
id14020,Conquista
id10066,Conquista de la Sierra
id07016,Consell
id41033,Constantina
id43047,Constantí
id05064,Constanzana
id45053,Consuegra
id50087,Contamina
id09110,Contreras
id49052,Coomonte
id19098,Copernal
id08071,Copons
id44082,Corbalán
id46098,Corbera
id43048,Corbera d'Ebre
id08072,Corbera de Llobregat
id24058,Corbillos de los Oteros
id25078,Corbins
id47055,Corcos
id15028,Corcubión
id06038,Cordobilla de Lácara
id37110,Cordovilla
id34063,Cordovilla la Real
id26052,Cordovín
id19099,Corduente
id31077,Corella
id26053,Corera
id49053,Coreses
id27014,"Corgo, O"
id10067,Coria
id41034,Coria del Río
id41035,Coripe
id15029,Coristanco
id26054,Cornago
id08073,Cornellà de Llobregat
id17056,Cornellà del Terri
id43049,Cornudella de Montsant
id06039,"Coronada, La"
id41036,"Coronil, El"
id28048,Corpa
id26055,Corporales
id45054,Corral de Almaguer
id40061,Corral de Ayllón
id13035,Corral de Calatrava
id02027,Corral-Rubio
id39025,"Corrales de Buelna, Los"
id47056,Corrales de Duero
id49054,Corrales del Vino
id41037,"Corrales, Los"
id06040,Corte de Peleas
id21024,Corteconcepción
id32027,Cortegada
id21025,Cortegana
id21026,Cortelazor
id31078,Cortes
id44084,Cortes de Aragón
id12048,Cortes de Arenoso
id18053,Cortes de Baza
id46099,Cortes de Pallás
id29046,Cortes de la Frontera
id18054,Cortes y Graena
id13036,"Cortijos, Los"
id24059,Corullón
id09112,Coruña del Conde
id15030,"Coruña, A"
id33020,Corvera de Asturias
id39026,Corvera de Toranzo
id17057,Corçà
id44085,Cosa
id42068,Coscurita
id28049,Coslada
id27015,Cospeito
id07017,Costitx
id12049,Costur
id50088,Cosuenda
id49055,Cotanes del Monte
id46100,Cotes
id02028,Cotillas
id36012,Cotobade
id42069,Covaleda
id09113,Covarrubias
id36013,Covelo
id12050,"Coves de Vinromà, les"
id03058,Cox
id40902,Cozuelos de Fuentidueña
id29042,Coín
id36014,Crecente
id43050,Creixell
id17058,Crespià
id05065,Crespos
id44086,Cretas
id03059,Crevillent
id06041,Cristina
id37112,Cristóbal
id44087,Crivillén
