provincia_id,fecha,hr_media,hr_min,hr_max,tmed,tmin,tmax,prec,velmedia,racha,pres_max,pres_min,sol
48,2024-01-01,64.2,45.2,89.1,9.82,5.23,14.41,0.0,1.66,9.97,1007.03,1002.53,6.1
49,2024-01-01,81.77,63.69,96.23,4.92,0.75,9.1,0.15,2.91,8.31,928.02,925.3,6.07
50,2024-01-01,65.5,43.64,84.93,7.71,2.78,12.64,0.0,2.04,7.05,972.32,969.28,6.78
51,2024-01-01,70.0,63.0,84.0,17.4,14.6,20.3,0.0,2.8,8.9,1013.4,1008.8,5.8
52,2024-01-01,63.0,53.0,78.0,17.9,15.4,20.4,0.0,2.2,10.8,1017.6,1012.3,5.3
1,2024-01-02,73.67,64.33,84.89,8.87,5.81,11.93,0.08,5.28,16.12,958.9,953.5,0.0
2,2024-01-02,65.5,42.75,85.17,8.33,1.03,15.65,0.0,2.46,10.3,941.15,938.18,4.95
3,2024-01-02,54.0,30.0,76.64,11.88,4.69,19.06,0.0,1.69,7.9,1018.37,1014.23,6.47
4,2024-01-02,59.83,33.86,75.57,12.92,7.11,18.72,0.02,2.66,8.7,980.96,977.58,8.5
5,2024-01-02,81.38,65.0,93.38,7.31,2.37,12.3,4.91,3.78,12.13,892.2,888.8,0.8
6,2024-01-02,83.96,70.08,97.42,11.56,6.1,17.01,0.29,2.67,8.74,978.73,975.62,5.46
7,2024-01-02,76.5,53.56,95.1,10.87,4.44,17.29,0.0,3.79,11.99,1016.45,1011.45,5.65
8,2024-01-02,55.09,38.24,82.19,7.83,2.74,12.91,0.0,2.62,10.44,977.18,971.98,2.12
9,2024-01-02,79.23,69.85,89.62,7.56,3.99,11.15,6.61,5.16,14.91,924.05,918.7,0.0
10,2024-01-02,91.76,81.79,98.21,8.55,4.79,12.31,15.75,1.91,7.63,981.62,977.82,0.07
11,2024-01-02,76.93,55.71,94.43,13.95,7.53,20.39,0.0,1.68,5.43,1002.0,998.92,8.75
12,2024-01-02,43.38,28.25,71.25,9.3,3.31,15.28,0.0,1.84,10.52,954.5,950.0,4.0
13,2024-01-02,82.77,68.17,96.83,7.98,1.79,14.19,0.16,1.65,6.53,948.5,945.2,3.6
14,2024-01-02,80.07,59.0,98.07,10.68,4.03,17.35,0.03,1.39,5.59,970.83,967.5,9.0
15,2024-01-02,91.65,82.5,97.06,13.28,11.48,15.08,25.62,7.66,21.47,997.11,991.43,0.0
16,2024-01-02,84.08,70.42,95.5,4.58,-1.75,10.88,1.21,2.41,8.81,927.27,924.13,0.7
17,2024-01-02,66.25,46.67,94.48,7.18,2.1,12.26,0.0,2.19,9.59,963.3,956.85,1.4
18,2024-01-02,44.35,24.72,66.11,9.27,3.03,15.51,0.0,2.88,8.73,853.17,850.08,8.53
19,2024-01-02,87.33,76.44,97.22,3.96,0.83,7.06,0.98,3.33,10.42,919.4,916.15,0.05
20,2024-01-02,51.27,40.47,80.73,14.5,11.67,17.29,0.0,5.79,18.24,1006.46,998.88,0.07
21,2024-01-02,84.0,67.71,98.64,13.19,7.95,18.44,0.04,2.02,6.99,1006.72,1003.42,8.3
22,2024-01-02,73.32,57.55,93.41,3.35,-0.36,7.08,1.76,1.56,7.22,914.04,909.62,0.3
23,2024-01-02,66.27,49.91,89.09,9.41,3.05,15.75,0.0,1.18,5.0,962.1,958.23,7.15
24,2024-01-02,91.15,79.5,98.0,6.65,3.19,10.13,6.06,3.84,13.02,905.32,899.4,0.0
25,2024-01-02,70.29,53.21,89.5,3.42,-1.48,8.28,0.0,1.96,7.86,979.9,976.25,0.7
26,2024-01-02,74.25,54.0,90.5,6.36,2.81,9.9,1.4,2.82,12.0,977.6,972.5,0.0
27,2024-01-02,84.82,70.91,96.18,11.85,9.49,14.22,19.31,4.35,16.53,962.6,957.0,0.0
28,2024-01-02,87.0,71.37,96.68,4.65,1.02,8.28,4.16,1.14,7.15,915.98,912.67,0.1
29,2024-01-02,63.86,44.52,83.95,14.52,8.78,20.27,0.0,1.82,6.31,1015.37,1011.68,8.0
30,2024-01-02,56.5,32.25,79.21,11.32,3.99,18.64,0.0,1.88,7.24,999.01,995.29,6.86
31,2024-01-02,64.67,51.0,88.24,7.86,3.98,11.73,0.35,3.16,11.89,975.85,970.1,0.0
32,2024-01-02,89.17,79.92,97.75,11.01,7.64,14.38,26.5,4.35,15.4,922.0,916.2,0.2
33,2024-01-02,69.64,43.88,96.16,13.45,9.5,17.38,7.06,4.42,20.72,966.84,959.96,0.37
34,2024-01-02,94.5,85.38,98.25,6.09,2.61,9.59,6.16,6.08,15.98,906.4,900.65,0.0
35,2024-01-02,66.67,47.67,84.25,18.29,14.35,22.21,0.0,2.02,6.14,1020.97,1017.66,8.86
36,2024-01-02,93.91,80.82,98.91,12.72,10.4,15.06,34.31,5.07,15.93,995.35,989.6,0.0
37,2024-01-02,87.62,77.08,94.77,8.04,4.22,11.84,10.92,6.52,16.47,908.62,904.14,0.65
38,2024-01-02,75.86,57.64,90.66,17.32,13.75,20.88,0.01,1.98,5.47,965.67,962.68,8.44
39,2024-01-02,68.78,43.74,96.09,11.56,8.27,14.85,1.34,6.03,19.76,952.94,946.72,0.02
40,2024-01-02,70.88,47.0,93.25,6.5,1.62,11.34,6.66,4.74,15.64,864.8,860.9,0.1
41,2024-01-02,78.2,57.2,96.2,12.23,5.72,18.78,0.02,1.24,5.31,996.76,993.08,8.55
42,2024-01-02,80.31,62.08,94.54,5.24,1.64,8.88,9.42,4.94,13.95,896.6,893.1,0.0
43,2024-01-02,52.9,34.44,78.11,8.52,2.6,14.42,0.0,2.0,9.37,1013.8,1008.2,1.9
44,2024-01-02,47.21,26.29,78.71,6.64,1.36,11.94,0.15,3.11,11.93,934.7,931.2,1.03
45,2024-01-02,85.0,70.8,94.2,7.07,1.99,12.15,6.32,1.74,7.77,949.47,945.97,3.1
46,2024-01-02,56.58,38.47,76.32,11.2,4.96,17.46,0.0,2.46,11.27,987.63,983.77,2.8
47,2024-01-02,88.22,80.33,96.67,7.27,2.92,11.62,8.25,6.21,13.92,929.15,924.4,0.0
48,2024-01-02,58.0,46.5,83.7,13.83,11.23,16.42,0.07,5.39,19.9,1003.0,996.13,0.0
49,2024-01-02,90.69,84.77,97.23,8.12,4.49,11.73,14.58,5.99,14.13,927.1,921.6,0.1
50,2024-01-02,65.5,53.71,80.64,7.74,3.4,12.06,0.15,2.38,9.63,971.96,967.8,0.54
51,2024-01-02,83.0,63.0,92.0,15.6,12.4,18.8,0.0,1.7,4.7,1014.8,1011.4,8.1
52,2024-01-02,65.0,45.0,78.0,17.0,11.9,22.2,0.0,1.7,6.1,1018.3,1014.3,8.6
1,2024-01-03,80.33,69.33,95.33,9.63,4.74,14.49,0.04,2.55,9.73,959.45,953.7,0.2
2,2024-01-03,71.27,54.58,90.42,12.01,7.78,16.24,0.72,2.8,10.11,938.8,936.8,5.4
3,2024-01-03,54.25,37.25,75.58,16.26,9.34,23.17,0.0,2.21,9.49,1014.9,1011.4,8.1
4,2024-01-03,55.29,37.71,75.43,14.66,9.51,19.81,0.02,2.81,9.37,978.75,975.31,8.0
5,2024-01-03,88.67,72.44,97.78,9.3,5.9,12.71,0.69,2.69,10.92,892.0,888.9,0.0
6,2024-01-03,93.38,84.67,97.29,12.69,10.39,14.99,4.85,2.69,9.43,976.85,974.52,0.72
7,2024-01-03,73.52,56.79,92.74,15.46,10.61,20.3,0.0,3.48,10.91,1012.34,1009.29,7.6
8,2024-01-03,69.39,58.0,84.57,11.97,8.38,15.55,0.0,2.02,9.14,973.86,970.12,0.16
9,2024-01-03,81.77,70.23,92.08,8.99,5.78,12.23,0.98,3.92,11.7,924.15,918.88,0.1
10,2024-01-03,96.55,89.9,98.66,11.85,9.78,13.94,3.96,1.76,8.19,979.28,976.55,0.03
11,2024-01-03,73.13,51.71,92.64,13.71,7.4,20.02,0.26,1.62,5.92,1000.78,998.1,8.4
12,2024-01-03,57.88,45.62,70.88,14.44,10.4,18.52,0.0,3.1,12.54,951.55,948.25,2.65
13,2024-01-03,90.15,78.42,96.92,10.66,8.16,13.19,1.59,1.74,6.44,946.24,944.12,0.07
14,2024-01-03,85.67,71.73,98.0,10.23,5.3,15.17,1.54,1.56,5.5,969.23,966.37,3.1
15,2024-01-03,85.06,75.28,94.28,11.95,10.02,13.89,1.78,4.53,12.11,1001.51,996.4,2.0
16,2024-01-03,91.46,84.0,97.38,9.64,7.07,12.21,1.21,2.79,8.74,925.2,922.8,0.0
17,2024-01-03,73.85,57.52,89.19,9.62,4.84,14.41,0.0,1.22,6.11,961.45,957.53,0.5
18,2024-01-03,49.82,27.0,81.89,10.37,4.38,16.37,0.0,3.03,10.06,851.81,849.13,8.0
19,2024-01-03,92.89,87.11,98.22,8.73,6.19,11.3,0.87,2.63,9.65,917.5,914.7,0.6
20,2024-01-03,78.56,63.81,95.69,11.9,7.88,15.93,0.04,1.32,7.63,1009.12,1001.76,0.1
21,2024-01-03,93.71,85.43,98.79,13.01,9.51,16.51,5.89,1.96,6.99,1005.0,1001.7,2.3
22,2024-01-03,89.33,71.7,96.97,6.73,3.31,10.14,0.88,1.19,6.34,912.28,909.3,0.07
23,2024-01-03,70.82,51.82,94.55,10.85,6.09,15.58,1.23,1.34,5.46,960.13,957.4,3.2
24,2024-01-03,82.15,67.64,97.14,5.49,1.18,9.84,0.02,3.54,10.76,905.98,900.95,0.0
25,2024-01-03,76.96,57.62,93.92,6.72,1.84,11.6,0.04,1.43,6.36,978.2,974.75,3.2
26,2024-01-03,77.12,57.0,95.12,9.16,4.96,13.4,0.65,2.2,11.62,976.7,971.6,1.9
27,2024-01-03,80.36,74.36,91.27,9.86,7.6,12.08,0.25,2.32,9.25,966.6,961.6,0.0
28,2024-01-03,93.24,81.32,97.05,9.02,6.24,11.81,2.0,2.7,10.28,914.2,911.3,0.02
29,2024-01-03,52.64,34.43,73.76,16.6,10.7,22.5,0.0,2.14,8.25,1012.72,1009.48,8.4
30,2024-01-03,55.61,35.86,79.96,14.33,6.72,21.94,0.0,1.99,7.32,996.14,993.04,7.43
31,2024-01-03,87.29,75.48,97.0,8.96,4.48,13.44,0.12,1.11,6.98,975.05,969.75,1.0
32,2024-01-03,87.83,79.17,97.17,8.44,5.35,11.48,0.06,1.77,7.3,923.2,918.4,0.0
33,2024-01-03,73.48,61.12,89.64,9.84,6.63,13.02,0.03,2.88,10.64,970.51,964.74,0.03
34,2024-01-03,86.75,73.12,98.12,6.35,2.68,10.02,0.1,4.01,11.6,906.65,901.75,0.1
35,2024-01-03,61.06,36.47,81.64,19.01,14.58,23.44,0.0,2.07,6.44,1020.8,1017.79,9.07
36,2024-01-03,91.09,83.64,98.55,11.51,9.94,13.1,1.86,1.53,7.51,997.65,992.9,0.0
37,2024-01-03,92.08,80.31,97.08,8.72,5.65,11.82,1.29,3.08,11.93,908.18,904.62,0.0
38,2024-01-03,78.86,60.38,91.91,17.25,13.71,20.78,0.05,1.99,5.97,965.95,963.44,7.64
39,2024-01-03,79.61,60.73,96.27,9.57,5.83,13.29,0.01,2.13,7.81,940.07,934.16,0.02
40,2024-01-03,91.75,82.12,98.0,7.65,4.45,10.84,1.43,4.56,12.81,864.4,861.0,0.0
41,2024-01-03,84.07,70.0,96.27,11.51,6.02,16.99,1.7,1.41,5.48,995.24,992.16,4.85
42,2024-01-03,85.62,75.46,96.46,7.65,3.82,11.45,1.83,4.54,13.03,896.0,892.4,0.3
43,2024-01-03,66.18,55.4,78.7,13.65,9.73,17.54,0.02,2.46,9.36,1009.55,1006.2,0.17
44,2024-01-03,66.47,49.82,85.94,11.95,7.76,16.12,0.05,3.44,13.07,932.87,929.6,1.1
45,2024-01-03,91.36,82.5,95.3,11.42,9.02,13.8,1.49,2.61,9.84,947.3,944.6,0.3
46,2024-01-03,60.16,47.05,77.05,16.88,12.71,21.06,0.01,2.89,10.97,984.63,981.47,4.83
47,2024-01-03,92.0,80.0,98.44,8.41,4.97,11.88,0.79,4.36,11.32,929.05,924.35,0.0
48,2024-01-03,78.8,61.5,94.3,11.38,7.04,15.73,0.0,1.74,6.43,1005.8,998.5,0.0
49,2024-01-03,89.77,80.62,97.46,7.88,4.36,11.41,0.46,4.08,10.63,926.72,922.32,0.0
50,2024-01-03,78.93,67.79,90.86,11.44,7.92,14.96,0.64,2.32,9.61,970.3,966.64,0.62
51,2024-01-03,45.0,33.0,64.0,19.2,15.8,22.7,0.0,2.2,8.6,1012.7,1009.7,7.7
52,2024-01-03,41.0,28.0,68.0,19.2,13.6,24.8,0.0,2.8,8.6,1017.0,1013.4,8.9
1,2024-01-04,77.67,64.44,97.44,6.79,2.28,11.24,3.02,2.48,10.6,959.1,949.1,3.0
2,2024-01-04,84.09,73.83,95.25,10.76,7.86,13.65,4.99,1.56,8.96,937.75,927.92,0.6
3,2024-01-04,68.75,54.42,84.5,14.88,10.4,19.39,0.38,1.56,7.75,1012.7,1003.77,3.17
4,2024-01-04,78.07,54.64,93.29,12.99,9.31,16.67,5.11,1.97,14.64,976.65,968.39,2.7
5,2024-01-04,94.44,85.89,97.78,7.19,4.47,9.93,6.13,1.46,8.88,891.2,881.5,0.1
6,2024-01-04,94.25,84.83,98.58,11.97,8.86,15.08,7.13,2.85,9.86,975.28,967.48,0.42
7,2024-01-04,87.21,70.22,97.66,13.63,9.14,18.13,1.04,1.85,6.47,1012.12,1003.56,2.48
8,2024-01-04,80.09,64.48,93.29,10.6,6.73,14.49,0.29,1.32,5.48,975.04,965.28,3.28
9,2024-01-04,80.15,69.69,93.46,6.98,4.08,9.86,5.2,2.72,9.79,923.5,912.92,1.6
10,2024-01-04,96.21,88.48,99.0,10.16,7.83,12.51,8.77,1.69,8.24,978.42,969.78,0.5
11,2024-01-04,81.67,65.36,95.57,14.33,10.19,18.46,13.52,2.54,9.95,998.12,990.65,2.95
12,2024-01-04,73.25,56.12,92.5,11.1,7.27,14.93,0.91,1.49,7.89,951.45,941.65,5.85
13,2024-01-04,93.38,84.5,97.5,10.81,8.61,12.99,7.81,1.72,8.96,944.68,935.26,0.0
14,2024-01-04,96.29,91.64,98.64,11.89,10.05,13.7,6.75,1.94,8.14,966.6,958.27,0.6
15,2024-01-04,86.71,72.28,96.5,9.71,6.76,12.68,12.99,4.08,15.5,999.66,993.19,1.64
16,2024-01-04,92.08,82.45,98.18,8.78,6.23,11.3,9.53,1.83,10.75,923.87,914.1,1.7
17,2024-01-04,76.4,59.05,93.62,10.33,5.49,15.17,0.42,2.53,11.27,961.92,952.55,5.3
18,2024-01-04,87.83,62.89,95.5,8.22,4.94,11.48,9.01,1.82,14.68,849.83,840.14,0.0
19,2024-01-04,92.11,84.0,99.11,7.12,4.47,9.77,7.62,1.63,7.92,916.85,906.45,0.25
20,2024-01-04,63.88,48.75,96.62,10.62,5.43,15.78,7.84,2.73,13.1,1008.6,998.76,1.23
21,2024-01-04,95.79,87.36,99.14,13.29,9.98,16.59,11.21,1.96,7.87,1001.72,994.85,0.6
22,2024-01-04,85.25,65.67,98.33,4.21,0.03,8.39,4.77,1.51,6.47,911.98,902.94,1.43
23,2024-01-04,93.36,87.82,96.45,11.21,9.68,12.75,11.49,1.38,9.22,957.6,948.4,0.05
24,2024-01-04,93.62,84.43,98.57,3.05,-0.02,6.1,5.57,1.64,8.31,905.12,896.08,0.13
25,2024-01-04,77.75,51.79,95.71,5.63,0.47,10.81,2.98,1.72,7.01,977.55,967.15,2.4
26,2024-01-04,86.0,67.62,97.25,5.0,0.57,9.39,7.12,2.55,9.57,976.4,966.3,0.5
27,2024-01-04,88.27,77.09,97.0,7.3,4.55,10.03,16.36,2.5,10.58,964.9,957.7,0.8
28,2024-01-04,96.14,86.37,98.26,7.44,5.4,9.47,6.63,1.21,6.62,914.18,904.13,0.15
29,2024-01-04,72.29,58.52,93.29,15.4,11.93,18.84,8.35,1.95,8.86,1010.37,1002.48,0.2
30,2024-01-04,76.5,61.43,90.29,13.34,9.03,17.66,0.46,1.35,7.25,993.65,984.58,1.5
31,2024-01-04,85.19,70.9,99.1,6.02,1.16,10.88,5.3,1.83,9.41,974.75,964.4,0.4
32,2024-01-04,91.0,82.0,97.58,7.08,3.61,10.52,10.29,2.03,9.58,921.7,913.3,0.85
33,2024-01-04,78.4,57.76,94.96,7.98,4.27,11.67,8.59,2.77,13.7,969.15,961.98,0.13
34,2024-01-04,89.88,78.38,99.0,4.62,1.48,7.76,1.78,2.82,9.38,906.15,896.35,1.6
35,2024-01-04,67.15,44.11,88.42,18.47,14.13,22.81,0.16,2.49,7.21,1019.44,1016.3,8.48
36,2024-01-04,93.64,79.73,98.27,9.29,6.18,12.4,17.58,2.23,10.6,995.85,988.7,0.5
37,2024-01-04,93.15,83.08,97.85,7.08,4.05,10.09,6.78,2.71,11.13,907.04,897.86,0.28
38,2024-01-04,75.78,57.27,91.38,16.92,13.27,20.56,0.23,2.51,7.12,965.2,962.22,7.9
39,2024-01-04,68.43,46.32,95.18,8.53,3.69,13.39,2.17,3.73,14.39,939.08,930.34,2.88
40,2024-01-04,92.12,72.62,98.5,6.0,3.06,8.89,11.63,2.39,9.23,863.35,853.2,0.55
41,2024-01-04,92.94,79.67,96.4,13.35,10.91,15.78,6.89,1.72,7.73,992.32,984.34,0.15
42,2024-01-04,87.54,74.77,97.62,5.3,1.04,9.55,7.71,2.26,9.93,895.6,885.5,0.1
43,2024-01-04,76.36,54.6,95.8,11.75,6.85,16.63,0.92,1.63,7.84,1010.7,1000.2,5.63
44,2024-01-04,74.47,55.88,95.65,8.4,3.71,13.1,2.49,2.12,9.56,932.43,921.83,3.37
45,2024-01-04,92.82,85.1,96.5,10.09,7.74,12.45,8.45,1.81,8.49,946.13,936.23,0.4
46,2024-01-04,73.05,54.89,92.89,13.95,9.5,18.38,1.8,1.55,7.29,983.87,973.73,3.1
47,2024-01-04,96.11,89.67,99.33,6.89,4.09,9.7,5.5,2.5,9.14,928.05,918.2,0.0
48,2024-01-04,60.7,46.1,93.7,10.58,5.42,15.72,3.48,2.57,13.97,1004.93,995.63,2.2
49,2024-01-04,93.54,84.08,98.38,6.15,2.68,9.62,4.05,2.35,9.15,925.72,916.62,0.83
50,2024-01-04,82.71,66.79,96.43,8.5,4.01,12.99,8.09,1.68,7.17,970.18,960.1,2.32
51,2024-01-04,52.0,37.0,86.0,18.6,16.4,20.8,3.6,2.2,13.6,1010.1,1002.9,2.7
52,2024-01-04,44.0,30.0,74.0,17.6,12.5,22.7,9.0,1.9,10.0,1014.2,1007.2,4.2
1,2024-01-05,85.56,79.11,97.67,5.03,2.88,7.22,11.32,2.57,10.15,954.0,948.45,3.05
2,2024-01-05,76.45,63.5,94.92,6.59,3.57,9.62,1.49,3.87,12.43,930.25,924.82,2.05
3,2024-01-05,56.5,40.58,89.0,13.23,10.36,16.11,0.1,4.91,16.28,1005.43,998.83,5.97
4,2024-01-05,62.0,42.14,88.36,10.32,7.37,13.32,0.25,6.24,20.02,971.46,964.49,7.9
5,2024-01-05,77.44,61.33,96.0,4.69,2.15,7.25,0.08,4.47,13.0,887.1,879.9,1.7
6,2024-01-05,80.46,62.92,96.25,7.93,4.74,11.13,0.14,4.6,11.74,974.08,966.93,6.94
7,2024-01-05,83.95,67.2,97.22,12.72,9.07,16.43,21.75,3.26,13.56,1003.57,996.02,3.33
8,2024-01-05,85.42,72.41,94.0,8.38,5.84,10.91,7.24,1.46,7.42,959.73,954.57,0.08
9,2024-01-05,80.92,62.31,94.31,4.26,1.29,7.2,3.71,2.62,9.89,918.45,911.78,1.93
10,2024-01-05,72.66,56.86,95.48,7.36,4.49,10.23,0.02,3.58,12.83,976.85,969.08,7.5
11,2024-01-05,72.67,60.71,94.29,11.49,8.79,14.19,0.03,4.74,12.94,997.95,990.83,8.1
12,2024-01-05,75.12,54.88,95.38,7.64,3.89,11.41,2.09,5.51,20.38,941.65,936.85,4.3
13,2024-01-05,77.54,61.5,94.58,6.36,3.05,9.69,0.39,3.12,9.84,939.88,933.22,3.87
14,2024-01-05,78.73,64.07,97.33,8.13,4.73,11.52,0.61,4.09,11.24,964.0,956.93,6.0
15,2024-01-05,85.94,76.94,94.89,8.18,5.61,10.72,5.95,3.73,14.26,1003.81,994.31,1.78
16,2024-01-05,80.92,66.25,96.83,4.95,2.07,7.81,0.83,3.88,12.08,917.17,911.67,1.2
17,2024-01-05,83.85,65.19,95.57,9.0,6.99,11.01,1.62,1.61,9.9,952.6,946.25,0.17
18,2024-01-05,78.67,64.22,93.61,5.06,1.72,8.39,3.17,4.86,14.3,843.36,836.9,1.7
19,2024-01-05,85.56,70.22,98.67,3.61,1.24,6.01,2.13,2.27,10.27,910.25,904.25,1.3
20,2024-01-05,89.19,78.06,97.19,7.44,5.37,9.52,40.2,3.13,12.77,1003.46,997.76,0.0
21,2024-01-05,76.38,56.92,97.92,9.94,6.59,13.28,0.02,4.16,12.37,1019.4,1011.87,9.1
22,2024-01-05,82.72,68.27,98.2,3.75,1.18,6.33,0.88,3.45,12.18,903.0,898.02,0.5
23,2024-01-05,82.91,68.45,96.09,7.75,4.59,10.86,1.49,3.48,10.74,953.9,946.83,0.75
24,2024-01-05,89.23,74.5,97.0,2.65,0.1,5.19,4.36,3.68,12.32,902.8,895.65,2.43
25,2024-01-05,88.09,71.57,97.7,4.37,1.33,7.4,5.56,2.07,7.99,967.15,962.2,2.2
26,2024-01-05,84.62,70.75,98.5,4.76,2.55,6.96,1.72,3.25,11.58,971.2,964.7,2.4
27,2024-01-05,94.64,89.91,98.73,4.92,3.1,6.75,14.85,2.05,8.38,967.2,958.6,0.6
28,2024-01-05,72.71,59.0,96.15,5.18,2.82,7.57,1.37,3.82,12.96,907.64,901.0,4.78
29,2024-01-05,63.1,49.55,93.65,11.75,9.03,14.46,0.2,4.28,14.87,1009.47,1001.6,7.4
30,2024-01-05,56.89,40.32,89.93,12.08,8.54,15.6,0.29,4.46,15.31,987.9,981.5,5.86
31,2024-01-05,89.52,78.71,98.57,5.67,3.05,8.3,27.42,2.73,11.46,968.35,962.35,0.4
32,2024-01-05,93.92,85.42,98.58,4.84,2.34,7.34,5.35,1.9,8.28,922.0,914.0,1.05
33,2024-01-05,91.32,81.46,96.5,5.28,3.62,6.97,24.4,3.19,10.27,970.14,962.08,0.68
