provincia_id,fecha,hr_media,hr_min,hr_max,tmed,tmin,tmax,prec,velmedia,racha,pres_max,pres_min,sol
36,2023-01-02,88.67,70.18,98.27,8.46,4.57,12.36,0.48,0.94,5.0,1013.4,1004.4,5.6
37,2023-01-02,84.54,63.85,97.38,4.26,-0.22,8.76,0.2,1.38,8.48,914.8,907.22,4.47
38,2023-01-02,79.11,63.48,94.34,16.11,12.69,19.54,6.28,2.22,7.26,972.15,969.38,6.33
39,2023-01-02,75.86,57.65,96.7,8.3,3.89,12.69,0.02,1.25,9.22,985.39,975.21,6.52
40,2023-01-02,87.38,67.5,98.0,5.64,2.25,9.01,0.57,1.69,12.73,869.95,863.35,1.15
41,2023-01-02,93.06,70.0,96.75,11.85,9.46,14.23,5.52,1.41,6.34,998.5,994.32,0.1
42,2023-01-02,80.85,46.85,94.46,7.57,4.35,10.8,0.55,1.97,12.09,902.7,896.3,2.4
43,2023-01-02,83.55,62.9,96.6,11.78,7.86,15.72,0.06,1.45,6.95,1019.4,1015.55,0.97
44,2023-01-02,72.0,46.53,94.35,8.68,5.3,12.07,1.06,1.5,7.0,939.97,935.37,0.67
45,2023-01-02,82.11,52.11,94.22,9.6,6.15,13.05,0.57,1.04,5.86,949.4,945.83,1.15
46,2023-01-02,70.32,43.68,92.74,11.4,5.22,17.6,0.21,1.06,4.52,991.63,987.87,3.1
47,2023-01-02,84.11,68.11,96.78,4.86,0.26,9.43,0.0,1.3,9.84,936.55,927.9,2.75
48,2023-01-02,81.0,57.78,95.89,9.49,4.89,14.12,0.17,1.44,11.01,1016.87,1003.93,1.7
49,2023-01-02,85.15,67.0,97.31,5.0,0.61,9.38,0.04,1.25,8.24,929.23,920.1,4.8
50,2023-01-02,74.14,56.57,88.5,10.74,7.27,14.24,0.33,1.72,8.22,978.38,972.5,1.86
51,2023-01-02,85.0,62.0,95.0,16.2,13.6,18.8,0.0,1.4,5.8,1015.8,1013.0,2.5
52,2023-01-02,60.0,37.0,91.0,16.3,10.8,21.8,0.0,1.7,3.6,1020.0,1017.2,7.7
1,2023-01-03,85.89,60.44,99.11,5.16,-0.12,10.46,0.02,1.13,4.08,973.35,968.7,3.7
2,2023-01-03,80.75,61.33,95.17,9.53,4.28,14.78,0.02,0.96,3.94,949.08,943.35,1.55
3,2023-01-03,79.08,61.25,93.67,12.92,7.57,18.31,0.0,1.28,5.58,1027.97,1021.2,5.63
4,2023-01-03,75.3,58.1,89.8,13.91,9.58,18.22,0.0,2.6,8.51,999.56,993.16,6.9
5,2023-01-03,80.8,56.7,96.3,4.71,-0.96,10.4,0.0,1.23,4.79,902.9,897.9,5.8
6,2023-01-03,86.83,68.5,97.71,7.15,1.97,12.35,0.09,1.51,4.96,986.97,982.48,5.46
7,2023-01-03,87.26,71.44,98.05,12.27,7.47,17.07,0.02,1.8,6.19,1027.56,1021.12,3.4
8,2023-01-03,81.5,65.73,93.95,10.12,6.1,14.13,0.01,1.14,5.51,983.78,978.73,3.22
9,2023-01-03,84.79,62.57,96.57,3.33,-1.44,8.1,0.0,1.26,4.98,936.88,931.48,3.97
10,2023-01-03,80.41,62.72,94.93,7.29,2.25,12.36,0.05,1.41,5.71,991.1,986.15,4.97
11,2023-01-03,88.27,74.64,98.29,13.97,10.15,17.77,0.08,1.68,6.31,1010.0,1005.9,8.0
12,2023-01-03,79.62,59.12,94.5,9.49,5.09,13.9,0.04,1.74,5.38,965.3,959.35,5.05
13,2023-01-03,88.17,70.8,97.4,8.68,4.22,13.16,0.05,1.33,5.2,956.1,950.38,4.07
14,2023-01-03,91.4,77.67,99.2,10.64,6.28,15.01,0.11,1.41,5.42,977.63,972.8,6.5
15,2023-01-03,85.11,75.67,94.56,9.28,5.67,12.88,0.5,4.66,10.62,1015.67,1011.29,3.38
16,2023-01-03,79.3,55.55,97.91,7.4,1.6,13.17,0.02,0.96,4.62,935.7,930.07,5.8
17,2023-01-03,80.17,61.0,95.65,9.83,4.8,14.86,0.0,0.77,4.61,960.67,955.77,1.63
18,2023-01-03,76.0,54.0,92.73,11.33,6.41,16.26,0.01,1.46,5.46,934.48,929.58,7.35
19,2023-01-03,76.56,55.89,95.0,5.81,-0.01,11.64,0.02,0.75,3.72,929.2,923.35,6.0
20,2023-01-03,84.06,61.88,97.31,8.79,4.1,13.48,0.05,1.13,3.94,1014.04,1009.84,7.2
21,2023-01-03,70.21,48.07,93.36,10.98,5.26,16.71,0.01,1.92,6.84,1012.4,1008.58,9.2
22,2023-01-03,84.93,61.28,97.86,5.74,1.21,10.27,0.04,1.2,4.86,932.83,927.13,4.57
23,2023-01-03,81.58,62.75,95.25,12.08,7.66,16.52,0.04,1.14,4.61,961.38,956.52,7.1
24,2023-01-03,83.46,63.92,97.5,2.62,-2.64,7.88,0.02,1.22,4.25,938.07,932.9,4.77
25,2023-01-03,88.14,66.61,97.65,5.37,0.95,9.79,0.03,1.1,5.07,991.95,986.2,7.9
26,2023-01-03,72.5,49.62,96.88,5.84,1.31,10.35,0.0,2.12,6.52,991.0,985.4,8.0
27,2023-01-03,79.82,66.09,95.27,6.48,1.91,11.05,0.02,2.45,6.85,980.7,976.1,4.2
28,2023-01-03,75.19,50.28,93.5,6.95,1.59,12.32,0.01,0.99,4.56,932.74,927.0,8.23
29,2023-01-03,81.71,65.1,91.85,15.35,11.27,19.43,0.03,1.58,5.67,1030.2,1023.82,7.8
30,2023-01-03,73.18,52.82,92.68,12.79,7.18,18.4,0.0,1.51,5.49,1007.69,1001.12,6.64
31,2023-01-03,80.62,57.0,96.43,6.75,0.95,12.5,0.01,1.24,4.69,989.1,983.45,8.3
32,2023-01-03,89.5,73.67,98.25,4.34,-0.26,8.95,0.02,0.52,3.25,936.0,931.3,4.65
33,2023-01-03,70.12,48.92,90.44,7.7,2.3,13.1,0.02,1.79,5.66,997.61,993.8,7.09
34,2023-01-03,88.88,71.25,98.25,2.46,-2.71,7.62,0.03,1.41,5.31,919.5,914.65,5.35
35,2023-01-03,63.44,41.0,81.4,17.73,14.45,21.0,0.0,3.71,9.79,1023.69,1020.73,8.62
36,2023-01-03,86.83,75.27,96.91,7.94,3.59,12.25,0.0,1.81,5.71,1017.8,1013.17,1.8
37,2023-01-03,82.31,58.62,96.54,3.49,-2.57,9.52,0.06,1.28,4.53,919.56,914.6,6.62
38,2023-01-03,82.03,62.44,92.97,15.28,12.51,18.04,5.77,3.36,9.22,972.98,970.18,5.2
39,2023-01-03,72.05,49.45,92.45,7.27,1.87,12.68,0.01,1.22,4.74,989.23,984.94,8.05
40,2023-01-03,81.38,57.62,97.62,3.64,-1.3,8.56,0.08,0.96,4.36,874.55,869.45,5.85
41,2023-01-03,82.8,68.73,95.73,12.19,7.77,16.59,0.03,1.43,5.44,1002.72,998.18,6.15
42,2023-01-03,77.15,52.54,96.69,3.94,-1.89,9.75,0.0,1.8,5.35,907.7,902.5,8.5
43,2023-01-03,72.45,55.6,94.0,10.87,5.81,15.95,0.0,2.22,6.85,1025.4,1019.05,7.07
44,2023-01-03,82.47,65.88,95.82,6.19,1.35,11.04,0.0,1.2,4.86,945.83,939.73,4.0
45,2023-01-03,84.67,73.14,97.29,6.74,1.86,11.6,0.1,0.98,4.15,953.23,949.3,4.35
46,2023-01-03,84.26,66.95,95.63,11.86,7.28,16.42,0.02,0.82,4.09,997.47,991.13,5.35
47,2023-01-03,94.89,76.22,99.0,2.9,-1.96,7.73,0.08,0.94,3.57,941.5,936.35,5.75
48,2023-01-03,79.56,54.0,96.0,8.32,2.81,13.84,0.01,1.11,4.06,1020.63,1016.43,8.2
49,2023-01-03,92.0,76.08,98.46,2.65,-1.85,7.16,0.03,1.16,3.77,939.58,934.78,5.33
50,2023-01-03,74.07,52.07,91.93,8.04,2.36,13.72,0.0,1.86,6.05,984.42,978.24,6.74
51,2023-01-03,87.0,74.0,93.0,16.6,14.3,18.9,0.0,1.4,6.1,1020.7,1015.4,7.0
52,2023-01-03,75.0,58.0,92.0,15.4,11.7,19.2,0.0,1.9,5.3,1024.9,1019.6,6.6
1,2023-01-04,80.22,56.33,97.56,6.04,-1.08,13.13,0.02,0.85,3.05,975.35,972.85,7.8
2,2023-01-04,84.08,60.67,97.42,7.02,0.81,13.25,0.08,0.59,3.55,950.82,948.02,3.85
3,2023-01-04,81.17,61.67,95.67,11.84,6.67,17.03,0.02,1.12,4.25,1029.97,1027.33,7.27
4,2023-01-04,74.8,56.1,89.1,13.36,8.87,17.88,0.02,2.75,7.95,1001.58,998.92,7.6
5,2023-01-04,72.8,45.6,95.4,4.78,-2.32,11.9,0.04,0.86,4.54,904.0,901.9,7.0
6,2023-01-04,88.58,72.17,98.54,8.78,2.62,14.96,0.07,1.72,4.82,988.58,985.72,6.8
7,2023-01-04,81.92,59.26,97.72,11.35,5.76,16.95,0.02,1.56,5.42,1029.45,1027.06,7.37
8,2023-01-04,77.25,57.91,94.0,9.13,4.22,14.05,0.01,1.31,4.69,985.88,983.35,5.86
9,2023-01-04,80.14,61.14,95.07,3.24,-3.01,9.49,0.09,0.85,3.85,938.45,936.05,5.97
10,2023-01-04,79.93,61.38,94.41,7.71,2.46,12.95,0.04,1.35,4.66,992.98,989.75,5.93
11,2023-01-04,79.6,64.71,95.0,14.6,10.51,18.71,0.02,3.34,10.1,1011.84,1009.27,8.7
12,2023-01-04,70.29,41.75,92.38,8.34,2.91,13.72,0.0,1.84,6.42,966.55,964.35,8.6
13,2023-01-04,88.67,66.2,97.7,7.11,1.69,12.53,0.08,1.01,3.99,958.1,955.42,1.93
14,2023-01-04,83.6,62.13,98.73,11.44,5.56,17.33,0.1,1.37,4.93,979.6,976.7,9.1
15,2023-01-04,87.72,81.28,94.67,12.29,10.1,14.47,0.15,3.11,8.24,1017.6,1015.11,1.7
16,2023-01-04,74.1,45.55,96.91,6.2,-0.63,13.03,0.0,0.87,3.68,937.2,934.8,7.6
17,2023-01-04,77.0,52.89,95.84,9.02,2.43,15.6,0.0,1.22,4.99,976.92,974.52,7.3
18,2023-01-04,73.08,53.3,92.5,10.71,5.11,16.28,0.0,1.64,6.29,936.38,933.45,8.8
19,2023-01-04,63.33,31.33,95.22,5.43,-2.34,13.21,0.02,1.02,3.62,930.6,927.95,7.25
20,2023-01-04,73.62,52.62,91.38,9.48,3.17,15.81,0.0,0.96,4.04,1015.6,1013.48,7.67
21,2023-01-04,79.5,60.14,96.21,12.8,6.82,18.76,0.0,1.57,5.48,1014.25,1011.3,9.3
22,2023-01-04,76.74,58.24,89.97,4.54,-0.35,9.44,0.01,1.31,4.69,933.57,931.8,4.8
23,2023-01-04,73.83,52.5,92.83,11.58,5.98,17.15,0.02,0.91,4.61,963.22,960.52,7.2
24,2023-01-04,87.83,70.42,98.33,3.76,-1.78,9.33,0.09,0.75,3.55,939.3,937.03,5.45
25,2023-01-04,77.58,52.64,92.68,3.93,-0.93,8.74,0.02,1.21,4.48,994.65,991.75,0.0
26,2023-01-04,67.25,45.88,90.25,6.29,0.12,12.42,0.0,1.98,6.38,992.4,989.6,8.1
27,2023-01-04,80.36,68.27,90.82,9.29,5.13,13.45,0.0,1.58,5.85,982.1,979.7,4.4
28,2023-01-04,68.7,42.72,89.33,6.6,0.07,13.11,0.01,0.9,3.81,934.31,931.8,8.72
29,2023-01-04,75.64,61.14,89.43,14.99,11.81,18.17,0.0,2.52,7.45,1024.45,1021.47,5.3
30,2023-01-04,81.0,64.07,95.21,11.1,6.06,16.14,0.0,1.26,4.61,1009.7,1006.9,3.59
31,2023-01-04,76.24,53.33,96.24,6.23,-1.1,13.58,0.01,1.24,5.55,990.5,987.45,8.4
32,2023-01-04,88.58,71.33,98.25,6.16,0.78,11.56,0.0,0.73,3.02,937.3,934.9,4.8
33,2023-01-04,75.04,58.08,88.72,10.28,4.94,15.6,0.01,1.49,5.2,999.3,997.21,5.9
34,2023-01-04,86.5,72.0,96.75,3.25,-1.99,8.49,0.06,1.21,3.99,921.25,919.05,4.95
35,2023-01-04,57.57,40.47,73.89,17.99,14.66,21.32,0.0,3.55,9.6,1024.79,1021.99,8.72
36,2023-01-04,86.83,75.36,96.82,10.54,6.76,14.3,0.0,0.83,4.43,1019.2,1016.4,3.07
37,2023-01-04,82.46,60.69,93.92,3.32,-2.26,8.95,0.06,1.41,4.5,921.2,918.7,5.12
38,2023-01-04,64.59,44.52,82.98,15.7,12.15,19.25,0.01,3.19,8.8,973.84,971.29,7.7
39,2023-01-04,73.43,52.35,90.95,8.92,3.14,14.71,0.0,0.81,4.47,990.84,987.04,7.9
40,2023-01-04,65.38,39.71,87.43,4.43,-1.67,10.56,0.09,1.46,4.18,875.9,873.75,6.35
41,2023-01-04,79.53,60.87,95.13,12.9,7.49,18.31,0.04,1.84,6.27,1004.54,1001.82,9.0
42,2023-01-04,67.38,38.23,94.15,4.24,-3.72,12.22,0.0,1.49,4.32,909.0,907.1,8.6
43,2023-01-04,65.91,45.7,90.4,8.91,3.11,14.7,0.0,1.93,6.4,1027.05,1024.45,8.83
44,2023-01-04,63.82,36.59,94.71,5.49,-1.0,11.97,0.0,1.36,5.34,947.5,944.53,6.0
45,2023-01-04,82.89,61.25,96.62,6.54,0.2,12.9,0.14,0.95,3.7,954.57,952.47,5.25
46,2023-01-04,79.58,57.0,95.68,10.58,4.99,16.16,0.0,1.01,4.74,999.03,996.27,8.25
47,2023-01-04,96.11,89.11,98.89,1.42,-2.82,5.67,0.11,0.6,2.87,943.25,940.75,4.95
48,2023-01-04,75.44,51.78,93.44,9.37,2.72,16.01,0.0,0.9,3.5,1022.3,1019.77,7.8
49,2023-01-04,94.23,83.92,98.85,1.77,-2.32,5.84,0.08,1.08,4.1,941.52,938.9,2.8
50,2023-01-04,72.21,45.57,93.36,6.17,-0.55,12.89,0.0,1.16,4.32,986.18,983.16,7.58
51,2023-01-04,78.0,65.0,89.0,16.9,15.7,18.1,0.0,3.9,9.2,1022.6,1020.1,2.2
52,2023-01-04,81.0,63.0,89.0,16.8,15.0,18.6,0.0,2.5,6.4,1026.9,1024.5,3.0
1,2023-01-05,87.44,68.56,98.56,6.0,0.33,11.69,0.01,0.73,3.43,973.4,966.4,1.7
2,2023-01-05,73.27,43.5,95.92,6.6,-1.04,14.2,0.0,0.78,4.14,948.05,942.98,6.35
3,2023-01-05,78.42,59.58,94.25,10.62,4.82,16.47,0.0,1.48,4.55,1027.47,1021.87,8.1
4,2023-01-05,73.8,53.9,89.7,13.15,9.14,17.12,0.0,2.64,7.04,999.2,994.26,8.1
5,2023-01-05,68.89,48.1,89.2,5.0,-1.68,11.66,0.0,0.84,4.45,901.9,897.0,7.0
6,2023-01-05,83.79,61.75,98.12,9.59,3.24,15.92,0.08,1.31,3.92,985.73,981.05,7.52
7,2023-01-05,78.87,54.92,96.38,11.13,4.92,17.29,0.01,1.37,4.9,1027.37,1021.97,8.43
8,2023-01-05,71.46,45.91,89.27,8.64,2.99,14.32,0.01,1.42,4.76,983.9,977.55,6.84
9,2023-01-05,83.64,67.07,96.07,3.64,-2.15,9.38,0.04,1.01,3.98,936.2,930.1,5.43
10,2023-01-05,76.97,56.79,93.0,8.01,2.51,13.49,0.06,1.31,4.46,989.75,984.9,8.53
11,2023-01-05,78.87,63.93,92.93,14.24,9.98,18.54,0.0,2.81,9.35,1009.13,1005.46,8.75
12,2023-01-05,72.5,52.38,89.88,8.41,2.98,13.86,0.0,1.5,6.0,964.55,958.65,8.75
13,2023-01-05,86.64,65.78,96.78,5.61,0.4,10.8,0.1,0.78,3.86,955.42,950.48,0.93
14,2023-01-05,80.53,57.53,97.8,10.79,4.53,17.08,0.08,1.27,4.75,976.87,972.17,9.1
15,2023-01-05,88.17,74.72,96.22,10.39,6.41,14.38,0.02,1.97,6.79,1015.27,1009.19,4.94
16,2023-01-05,67.8,38.45,94.0,6.05,-1.71,13.81,0.02,0.9,4.04,934.83,929.9,7.6
17,2023-01-05,69.7,46.55,90.2,9.4,2.63,16.16,0.0,1.36,5.06,974.78,968.65,7.33
18,2023-01-05,71.25,52.18,88.27,9.54,4.42,14.69,0.0,1.47,4.79,934.2,929.15,8.8
19,2023-01-05,67.0,42.67,91.33,6.1,-1.57,13.76,0.0,1.28,4.48,928.45,922.8,7.7
20,2023-01-05,76.73,57.93,94.67,10.47,5.29,15.63,0.0,1.07,4.58,1013.86,1006.38,4.03
21,2023-01-05,78.79,57.29,96.79,12.84,7.15,18.49,0.03,1.32,5.15,1011.32,1007.45,9.3
22,2023-01-05,78.85,60.76,88.55,4.5,0.22,8.78,0.03,1.16,4.46,932.0,926.17,5.33
23,2023-01-05,72.08,52.75,89.58,10.38,4.66,16.06,0.02,0.74,4.04,960.7,956.12,7.1
24,2023-01-05,88.42,69.0,99.0,3.96,-1.76,9.66,0.16,1.01,3.3,937.2,931.1,4.25
25,2023-01-05,80.0,58.91,89.7,3.31,-1.25,7.88,0.05,1.01,3.79,991.9,986.35,0.0
26,2023-01-05,75.5,56.75,95.38,6.25,0.38,12.11,0.0,1.38,5.47,990.6,983.3,8.1
27,2023-01-05,82.73,66.0,97.0,8.37,3.68,13.05,0.04,1.15,5.23,979.7,973.7,7.0
28,2023-01-05,65.38,40.5,87.61,6.87,0.19,13.54,0.0,0.9,3.95,931.92,926.58,8.72
29,2023-01-05,77.23,65.95,87.95,14.43,11.27,17.59,0.0,2.28,7.4,1021.9,1016.98,1.7
30,2023-01-05,76.3,54.52,95.0,10.5,4.91,16.11,0.0,1.26,5.01,1007.36,1001.95,7.61
31,2023-01-05,79.67,59.76,97.24,7.25,1.1,13.4,0.01,1.06,5.13,988.25,981.55,8.3
32,2023-01-05,86.33,69.67,98.5,5.51,0.3,10.74,0.02,1.0,4.75,934.9,929.2,4.2
