provincia_id,fecha,hr_media,hr_min,hr_max,tmed,tmin,tmax,prec,velmedia,racha,pres_max,pres_min,sol
45,2025-01-13,47.56,21.25,86.62,4.51,-3.52,12.6,0.0,1.45,6.78,948.7,946.53,9.05
46,2025-01-13,58.72,28.17,89.28,7.52,0.9,14.15,0.0,1.16,5.32,994.6,990.2,8.87
47,2025-01-13,54.12,27.38,92.5,2.01,-5.7,9.71,0.0,2.01,8.29,939.75,936.45,8.65
48,2025-01-13,80.5,61.1,95.0,4.32,0.52,8.12,0.0,1.3,5.76,1023.4,1019.97,4.2
49,2025-01-13,62.46,30.18,96.73,3.33,-3.54,10.22,0.02,2.62,7.39,938.15,934.7,7.43
50,2025-01-13,45.31,27.31,72.23,3.18,-3.54,9.88,0.0,3.28,11.22,981.76,977.34,7.82
51,2025-01-13,62.0,54.0,77.0,15.4,13.6,17.2,0.0,4.2,9.7,1016.5,1014.2,7.9
52,2025-01-13,60.0,45.0,76.0,14.7,11.8,17.6,0.4,3.3,7.8,1020.6,1018.0,7.6
1,2025-01-14,78.67,55.11,97.33,2.21,-4.47,8.88,0.0,1.22,4.12,972.95,969.55,7.3
2,2025-01-14,49.0,22.5,88.67,2.34,-5.5,10.18,0.0,1.25,5.71,946.9,943.82,8.15
3,2025-01-14,55.25,30.5,82.0,8.02,1.92,14.11,0.0,1.97,7.53,1026.07,1023.2,8.77
4,2025-01-14,44.29,24.31,77.69,7.69,2.7,12.7,0.0,3.08,9.57,986.34,983.45,8.8
5,2025-01-14,45.75,23.0,77.0,2.04,-6.92,11.03,0.0,1.14,5.65,900.2,897.2,7.3
6,2025-01-14,56.38,32.29,86.75,5.6,-1.64,12.86,0.0,2.2,6.49,984.8,980.98,8.7
7,2025-01-14,68.31,57.5,87.81,8.67,5.33,12.0,0.59,4.52,13.94,1022.97,1020.41,3.9
8,2025-01-14,52.0,33.15,77.8,4.4,-1.34,10.15,0.0,1.63,6.51,987.74,981.82,7.35
9,2025-01-14,56.18,28.91,84.55,1.87,-6.07,9.78,0.0,1.21,5.97,944.47,941.4,8.15
10,2025-01-14,44.24,27.24,70.48,5.54,-0.79,11.85,0.0,2.01,7.72,989.68,985.25,8.9
11,2025-01-14,69.2,49.14,91.57,10.32,5.6,15.05,0.21,3.59,10.53,1005.77,1001.93,6.9
12,2025-01-14,41.12,19.89,67.44,4.01,-2.91,10.9,0.0,2.5,7.68,963.05,960.2,9.0
13,2025-01-14,51.46,26.67,81.17,2.79,-4.76,10.39,0.0,1.62,6.77,951.15,947.52,8.3
14,2025-01-14,54.73,29.2,84.6,6.29,-0.77,13.33,0.01,1.99,6.6,975.73,971.83,9.5
15,2025-01-14,68.18,44.94,92.0,8.55,3.43,13.54,0.0,2.45,7.01,1014.27,1011.75,4.74
16,2025-01-14,39.9,16.55,74.27,2.78,-5.45,11.04,0.0,1.42,7.17,933.5,930.37,8.0
17,2025-01-14,53.94,33.44,79.33,3.56,-3.52,10.62,0.01,1.39,5.6,959.37,956.33,7.3
18,2025-01-14,49.75,23.33,78.72,3.18,-2.14,8.51,0.0,3.12,9.21,858.17,855.61,8.7
19,2025-01-14,38.89,16.33,67.78,2.11,-7.28,11.5,0.0,1.28,5.68,926.9,924.1,7.8
20,2025-01-14,78.94,60.44,94.25,5.39,1.01,9.78,0.0,1.05,5.27,1024.8,1021.6,3.7
21,2025-01-14,56.93,36.93,79.5,8.96,2.6,15.31,0.0,2.15,7.43,1010.75,1007.12,9.5
22,2025-01-14,52.08,25.83,68.37,1.82,-5.04,8.69,0.0,1.93,7.66,923.34,919.4,6.3
23,2025-01-14,44.73,27.36,70.55,6.16,-0.14,12.45,0.0,1.26,6.63,969.13,965.8,8.3
24,2025-01-14,51.43,26.71,78.36,3.21,-5.44,11.85,0.0,1.32,4.79,917.22,914.78,7.63
25,2025-01-14,59.53,28.95,73.29,0.23,-6.33,6.8,0.0,1.94,7.03,1010.1,1004.8,8.6
26,2025-01-14,59.43,33.5,77.5,2.81,-3.55,9.14,0.0,3.02,8.15,990.0,985.4,8.2
27,2025-01-14,72.09,50.18,86.82,5.46,-0.23,11.13,0.02,1.12,3.93,978.8,976.6,6.1
28,2025-01-14,36.58,18.42,62.26,3.77,-4.06,11.6,0.0,1.24,6.59,923.2,920.1,8.84
29,2025-01-14,61.22,47.48,80.76,10.47,6.5,14.46,0.02,2.91,9.28,1019.97,1016.63,2.8
30,2025-01-14,51.46,25.0,82.71,7.68,1.64,13.71,0.0,2.21,7.85,1005.46,1002.3,8.47
31,2025-01-14,73.38,49.62,93.48,2.06,-4.69,8.81,0.01,1.65,8.05,988.3,983.85,8.6
32,2025-01-14,68.17,36.75,91.83,4.89,-2.82,12.61,0.07,0.87,4.25,933.8,931.8,5.65
33,2025-01-14,64.12,40.64,83.68,5.24,-0.6,11.09,0.02,1.84,5.97,985.42,983.01,7.47
34,2025-01-14,45.86,21.0,64.12,3.61,-4.51,11.74,0.0,1.6,6.7,917.9,915.55,8.3
35,2025-01-14,63.76,45.46,76.34,17.0,14.04,19.99,0.0,4.8,11.75,1017.85,1014.68,7.23
36,2025-01-14,74.55,52.0,92.27,7.64,1.93,13.38,0.02,1.21,6.44,1009.7,1006.8,5.6
37,2025-01-14,47.62,25.93,78.71,1.74,-6.23,9.68,0.0,2.1,7.54,917.46,914.62,8.6
38,2025-01-14,67.03,38.43,78.02,15.11,11.99,18.22,0.0,5.0,12.38,964.72,961.58,8.76
39,2025-01-14,57.76,35.95,78.0,4.2,-2.23,10.65,0.0,1.65,5.47,932.4,929.86,8.75
40,2025-01-14,49.83,24.86,77.14,0.93,-7.16,9.0,0.0,1.65,7.02,872.35,869.2,6.75
41,2025-01-14,59.0,35.81,85.75,8.12,1.62,14.61,0.01,1.98,7.19,1000.96,997.32,9.15
42,2025-01-14,41.42,16.69,71.08,1.61,-8.3,11.53,0.0,1.61,5.94,905.4,902.9,8.8
43,2025-01-14,51.82,33.2,79.8,4.34,-2.1,10.76,0.0,2.76,9.19,1024.2,1020.55,9.07
44,2025-01-14,49.0,23.12,72.0,1.19,-6.72,9.08,0.0,1.51,6.37,944.17,940.1,8.7
45,2025-01-14,50.33,28.25,83.62,2.8,-5.11,10.69,0.0,1.45,5.42,950.67,947.8,8.95
46,2025-01-14,57.84,28.79,88.05,6.11,-1.02,13.24,0.0,1.04,4.79,995.87,992.47,8.97
47,2025-01-14,54.25,27.25,84.38,1.39,-7.17,9.91,0.0,1.08,5.45,940.0,937.05,8.75
48,2025-01-14,80.67,58.89,95.67,5.19,0.12,10.23,0.03,1.0,4.53,1021.0,1017.5,5.5
49,2025-01-14,53.15,29.23,83.0,1.76,-5.93,9.49,0.0,1.74,5.42,937.92,935.1,7.83
50,2025-01-14,56.46,33.54,83.92,2.12,-5.02,9.25,0.0,1.9,7.01,983.82,978.82,7.6
51,2025-01-14,62.0,56.0,90.0,13.0,11.2,14.7,1.0,5.8,12.2,1018.3,1014.6,5.1
52,2025-01-14,62.0,45.0,86.0,11.9,8.7,15.1,1.8,3.1,11.1,1022.6,1019.3,5.8
1,2025-01-15,68.78,41.44,92.44,3.77,-2.84,10.39,0.02,0.98,5.2,971.6,968.7,6.1
2,2025-01-15,34.91,15.58,62.83,3.79,-5.04,12.65,0.0,2.08,8.2,944.8,938.98,8.2
3,2025-01-15,48.75,26.92,74.92,7.01,-0.92,14.93,0.0,1.61,5.74,1024.4,1017.1,8.67
4,2025-01-15,35.2,15.15,51.69,8.71,2.94,14.45,0.0,2.88,9.83,985.38,979.41,9.0
5,2025-01-15,35.78,18.5,67.7,3.03,-5.36,11.42,0.0,1.81,6.45,899.8,896.1,7.4
6,2025-01-15,53.25,25.46,84.67,6.0,-2.6,14.59,0.0,1.28,5.15,984.52,979.3,8.7
7,2025-01-15,71.29,49.24,89.68,8.52,3.76,13.28,0.17,1.99,7.54,1022.38,1016.3,7.97
8,2025-01-15,53.15,32.7,77.95,5.14,-1.08,11.36,0.0,1.78,6.09,985.5,978.18,7.0
9,2025-01-15,44.9,22.09,83.27,2.94,-5.12,11.03,0.0,2.44,8.15,943.13,939.7,8.2
10,2025-01-15,48.39,25.93,75.21,6.07,-1.69,13.83,0.01,1.78,6.72,988.18,982.58,8.87
11,2025-01-15,63.73,40.71,87.43,9.23,3.03,15.47,0.0,2.2,7.21,1006.18,1002.35,9.2
12,2025-01-15,41.14,23.56,54.11,5.18,-1.03,11.42,0.0,2.6,7.32,960.55,955.15,8.95
13,2025-01-15,42.92,17.58,76.25,4.36,-4.71,13.42,0.0,1.33,5.4,950.02,944.55,8.3
14,2025-01-15,48.07,21.53,80.93,6.5,-1.71,14.72,0.0,1.24,5.41,975.3,970.03,9.5
15,2025-01-15,83.53,60.11,95.94,7.13,1.11,13.14,0.01,2.32,6.52,1014.84,1012.03,8.16
16,2025-01-15,41.9,21.18,71.09,2.77,-6.41,11.93,0.0,1.55,6.45,931.77,926.0,8.2
17,2025-01-15,51.38,22.94,80.72,5.88,-2.89,14.65,0.0,1.63,11.15,957.2,950.3,7.25
18,2025-01-15,33.65,13.95,58.05,3.97,-2.13,10.06,0.0,2.81,9.12,858.49,854.44,9.0
19,2025-01-15,37.14,16.56,67.56,3.68,-5.69,13.03,0.0,1.15,7.32,924.95,919.8,7.8
20,2025-01-15,83.12,68.25,95.88,5.91,2.22,9.59,0.28,1.28,4.71,1023.62,1020.32,2.77
21,2025-01-15,45.21,21.71,73.43,9.26,1.89,16.63,0.0,1.63,6.11,1011.4,1007.0,9.6
22,2025-01-15,52.23,25.07,71.2,3.37,-3.14,9.86,0.0,2.88,10.81,919.94,915.2,5.4
23,2025-01-15,33.25,16.92,57.25,6.36,-0.92,13.65,0.0,1.09,4.51,958.72,953.72,7.5
24,2025-01-15,46.25,19.57,76.64,5.04,-4.35,14.43,0.0,1.6,5.04,916.6,913.32,7.77
25,2025-01-15,60.29,28.48,73.14,1.74,-4.68,8.15,0.0,2.61,9.23,1005.8,999.9,7.8
26,2025-01-15,45.83,24.25,75.75,4.97,-1.21,11.15,0.0,3.83,11.85,987.2,984.1,8.2
27,2025-01-15,72.09,48.64,87.36,5.19,-0.56,10.99,0.04,0.93,3.57,978.6,975.4,6.8
28,2025-01-15,44.94,24.06,70.39,3.7,-4.52,11.94,0.0,1.38,5.84,921.67,916.51,8.9
29,2025-01-15,49.73,28.05,77.67,10.19,4.3,16.09,0.0,1.57,5.72,1019.97,1014.37,8.4
30,2025-01-15,42.26,20.5,67.79,7.52,-0.59,15.65,0.0,1.88,7.24,1004.14,996.91,8.53
31,2025-01-15,63.35,40.6,90.6,3.87,-2.41,10.1,0.06,3.6,11.74,984.95,980.3,6.8
32,2025-01-15,64.0,36.83,87.25,4.71,-3.62,13.02,0.0,0.83,3.33,933.3,930.2,5.6
33,2025-01-15,67.0,41.52,83.72,5.61,-0.26,11.48,0.0,1.61,5.35,984.76,981.82,7.55
34,2025-01-15,35.0,13.38,72.75,4.78,-3.55,13.11,0.0,2.69,9.2,917.0,914.0,8.35
35,2025-01-15,52.22,28.39,75.28,16.48,13.19,19.77,0.0,3.76,11.03,1020.27,1016.33,8.62
36,2025-01-15,75.73,48.36,93.27,6.76,-0.04,13.54,0.0,1.2,4.84,1009.35,1006.2,8.2
37,2025-01-15,47.62,19.64,81.64,2.37,-6.87,11.6,0.0,2.01,6.9,916.8,913.24,8.75
38,2025-01-15,64.41,39.22,80.35,14.52,10.93,18.11,0.0,3.88,11.17,964.97,961.73,8.37
39,2025-01-15,56.24,36.35,80.25,4.72,-1.3,10.74,0.03,1.36,5.6,931.86,929.16,8.5
40,2025-01-15,39.0,23.62,67.88,2.34,-4.76,9.45,0.0,1.83,4.99,871.5,868.1,6.75
41,2025-01-15,53.12,23.44,84.81,7.79,-0.09,15.66,0.0,1.41,5.09,1001.02,996.34,9.55
42,2025-01-15,41.75,17.38,71.08,3.28,-4.54,11.1,0.0,3.52,11.84,903.0,899.4,8.8
43,2025-01-15,53.45,33.9,81.4,4.55,-2.35,11.49,0.0,2.57,7.97,1021.85,1015.05,8.5
44,2025-01-15,39.19,21.12,61.88,3.11,-4.56,10.75,0.0,2.15,7.51,941.03,936.13,8.6
45,2025-01-15,48.0,24.88,78.38,3.46,-5.56,12.49,0.06,1.25,6.17,949.47,945.43,9.05
46,2025-01-15,50.32,23.95,80.63,6.2,-2.14,14.55,0.0,1.14,4.61,994.07,986.77,8.8
47,2025-01-15,52.38,25.62,87.62,1.98,-7.63,11.57,0.0,1.16,5.38,938.45,934.8,8.75
48,2025-01-15,87.33,70.0,97.11,5.1,0.37,9.86,0.38,1.11,4.4,1020.17,1016.73,7.0
49,2025-01-15,52.92,23.92,87.0,3.56,-5.83,12.98,0.0,0.96,4.65,936.65,933.25,7.87
50,2025-01-15,53.77,30.31,85.08,3.25,-5.2,11.71,0.0,2.55,8.95,980.28,974.28,7.8
51,2025-01-15,59.0,50.0,84.0,12.9,9.8,16.0,0.0,3.3,8.9,1018.3,1014.2,7.1
52,2025-01-15,75.0,58.0,90.0,11.6,7.6,15.6,0.0,1.7,7.8,1022.2,1017.7,2.9
1,2025-01-16,85.44,61.44,96.78,3.42,-1.14,7.99,0.07,2.77,9.82,969.15,964.4,2.15
2,2025-01-16,58.67,33.25,91.17,3.11,-3.09,9.32,1.58,1.81,10.29,941.85,937.82,4.95
3,2025-01-16,62.83,37.5,90.17,7.7,1.65,13.77,9.94,3.08,10.64,1020.33,1016.27,4.37
4,2025-01-16,43.0,18.93,79.71,8.56,3.64,13.49,0.22,3.23,11.18,977.49,974.11,7.3
5,2025-01-16,55.0,33.67,82.89,4.11,-3.33,11.59,0.0,1.8,8.97,896.1,891.9,7.4
6,2025-01-16,59.33,34.62,87.12,6.6,-1.65,14.85,0.01,1.02,5.42,979.37,974.97,8.7
7,2025-01-16,76.14,58.29,91.83,9.69,5.57,13.81,6.37,3.43,12.21,1018.44,1014.82,2.68
8,2025-01-16,64.6,45.4,87.95,5.83,1.05,10.6,3.3,3.41,13.83,984.8,980.32,5.2
9,2025-01-16,76.09,50.73,92.27,3.34,-1.49,8.17,0.0,3.52,10.73,940.37,935.53,1.45
10,2025-01-16,48.66,28.45,74.28,8.31,1.47,15.17,0.01,1.93,9.73,983.0,978.65,8.9
11,2025-01-16,64.27,40.21,88.0,8.73,2.22,15.24,0.28,1.73,7.19,1002.37,997.62,9.25
12,2025-01-16,66.56,38.67,91.33,4.39,-0.16,8.88,9.61,2.09,10.21,959.35,955.0,4.45
13,2025-01-16,51.85,29.45,80.73,4.68,-2.91,12.28,0.0,1.86,10.02,945.72,940.98,7.37
14,2025-01-16,55.07,30.8,82.4,6.21,-1.67,14.09,0.0,1.18,5.26,970.07,965.73,9.4
15,2025-01-16,72.61,51.83,96.11,8.53,1.87,15.17,0.01,3.78,10.11,1012.09,1007.49,7.76
16,2025-01-16,55.55,34.0,79.27,2.97,-3.86,9.82,0.0,1.93,8.51,928.77,924.63,4.1
17,2025-01-16,72.35,44.44,93.78,5.91,1.92,9.89,10.61,2.69,13.12,958.07,951.97,1.2
18,2025-01-16,41.25,15.71,81.72,4.18,-2.39,10.72,0.15,2.34,9.15,852.56,848.73,8.23
19,2025-01-16,64.67,41.33,86.67,3.62,-1.8,9.01,0.11,2.4,9.4,922.9,918.15,4.7
20,2025-01-16,92.56,80.31,98.88,5.96,2.99,8.94,0.29,1.08,6.23,1020.96,1016.52,0.27
21,2025-01-16,58.57,34.07,85.36,7.96,0.06,15.86,0.0,1.31,5.41,1007.0,1002.0,9.6
22,2025-01-16,66.93,41.2,89.4,2.34,-3.58,8.27,0.02,1.89,10.3,921.66,914.82,4.63
23,2025-01-16,42.36,24.83,68.08,6.53,-0.27,13.34,0.0,1.16,6.85,953.8,949.42,7.1
24,2025-01-16,60.64,36.5,90.79,5.18,-3.11,13.47,0.0,1.97,9.87,913.65,908.4,7.73
25,2025-01-16,65.17,43.14,86.29,1.3,-4.49,7.08,0.04,1.93,9.04,1005.8,1000.2,8.5
26,2025-01-16,77.0,54.0,92.88,3.49,-0.99,7.96,0.35,2.62,12.32,987.0,981.0,3.2
27,2025-01-16,75.91,53.18,95.45,6.27,0.04,12.5,0.04,1.62,8.15,975.4,970.9,7.7
28,2025-01-16,51.0,30.32,80.63,5.0,-2.18,12.19,0.0,2.04,9.61,918.7,913.49,8.64
29,2025-01-16,45.26,25.86,74.68,10.91,5.24,16.57,0.26,2.54,8.67,1014.38,1010.25,8.4
30,2025-01-16,51.32,30.68,85.11,7.42,1.16,13.71,0.82,2.99,11.44,999.9,995.56,5.66
31,2025-01-16,79.95,62.0,94.75,3.94,-0.97,8.85,0.09,2.02,10.78,985.5,978.85,4.5
32,2025-01-16,64.58,37.33,90.92,5.49,-2.91,13.89,0.0,0.85,4.67,930.2,925.3,5.8
33,2025-01-16,72.68,50.76,93.88,6.46,0.78,12.15,0.01,1.89,8.02,982.14,978.34,5.53
34,2025-01-16,64.75,35.5,93.12,4.71,-1.81,11.22,0.0,3.09,11.26,914.2,909.4,8.25
35,2025-01-16,48.39,31.63,68.83,16.31,12.26,20.36,0.0,2.72,9.1,1023.76,1019.84,9.35
36,2025-01-16,72.7,47.6,93.0,7.74,0.55,14.9,0.02,1.36,5.67,1006.2,1000.8,8.15
37,2025-01-16,58.43,39.43,85.43,4.54,-3.24,12.3,0.0,2.64,10.31,913.28,908.5,8.75
38,2025-01-16,51.41,32.72,75.16,14.48,10.6,18.38,0.0,3.56,10.63,968.79,964.31,9.26
39,2025-01-16,79.62,54.86,96.95,4.44,-0.45,9.31,0.12,2.08,7.55,929.29,924.9,1.0
40,2025-01-16,62.38,42.12,82.75,2.66,-3.64,8.96,0.02,2.21,14.26,868.1,864.25,6.85
41,2025-01-16,58.06,34.12,84.12,7.48,-0.43,15.42,0.0,1.14,4.45,996.34,991.64,9.6
42,2025-01-16,66.23,47.54,90.23,2.49,-3.63,8.63,0.0,3.96,12.19,902.7,897.4,6.2
43,2025-01-16,65.55,43.1,86.5,6.25,0.03,12.49,0.13,1.91,9.29,1021.35,1015.95,4.7
44,2025-01-16,75.88,47.0,92.65,1.75,-3.28,6.78,0.45,1.93,7.27,939.97,935.07,3.7
45,2025-01-16,52.33,28.25,82.0,5.3,-2.31,12.92,0.02,2.0,8.42,947.13,943.67,9.05
46,2025-01-16,69.11,46.32,94.58,5.96,-0.53,12.44,21.88,2.49,10.49,991.07,986.67,6.87
47,2025-01-16,68.62,40.5,86.88,4.39,-2.76,11.51,0.0,2.02,10.49,934.8,930.4,8.8
48,2025-01-16,92.0,78.44,98.56,5.6,1.33,9.87,0.76,1.24,7.5,1017.0,1012.33,0.2
49,2025-01-16,61.38,36.31,88.0,4.98,-3.46,13.41,0.0,1.97,8.31,933.5,928.4,7.9
50,2025-01-16,69.15,51.38,88.15,3.35,-2.12,8.82,0.0,1.77,9.52,980.0,973.74,4.35
51,2025-01-16,50.0,27.0,84.0,12.8,9.0,16.6,0.0,2.8,13.3,1014.2,1009.0,8.0
52,2025-01-16,55.0,26.0,86.0,12.1,6.8,17.4,3.4,1.7,7.8,1017.7,1013.6,8.4
1,2025-01-17,80.78,53.11,97.22,3.84,-2.58,10.26,0.03,1.45,4.67,971.65,968.4,4.25
2,2025-01-17,85.58,77.75,95.0,3.4,0.56,6.25,0.86,2.0,8.98,944.18,941.02,0.85
3,2025-01-17,77.25,63.17,89.08,9.42,6.32,12.54,6.3,3.36,10.9,1022.0,1018.77,2.3
4,2025-01-17,58.93,44.43,80.29,8.9,4.95,12.84,0.08,3.21,10.38,983.1,979.36,7.5
5,2025-01-17,64.22,44.0,88.89,3.62,-2.97,10.22,0.0,1.47,7.81,898.1,894.6,7.4
6,2025-01-17,63.67,46.67,86.54,7.42,1.77,13.06,0.0,3.69,10.23,982.12,977.78,8.58
7,2025-01-17,81.83,66.85,94.22,10.76,7.36,14.15,4.48,4.47,14.21,1019.79,1017.21,3.82
8,2025-01-17,61.15,38.55,89.9,7.21,3.07,11.34,0.06,2.98,11.74,986.48,983.18,6.7
9,2025-01-17,76.27,54.09,95.18,2.58,-3.38,8.52,0.02,1.49,6.76,943.27,940.0,5.35
10,2025-01-17,62.97,45.86,82.14,6.74,1.63,11.86,0.0,2.86,9.09,986.62,982.55,9.0
11,2025-01-17,72.0,54.57,90.64,10.52,5.89,15.16,0.01,3.35,9.95,1003.22,998.38,7.75
12,2025-01-17,83.44,73.22,93.44,3.84,1.44,6.24,3.97,2.79,8.9,962.05,958.75,0.35
13,2025-01-17,69.31,53.08,89.17,5.14,-0.04,10.33,0.0,3.05,10.31,948.8,945.2,5.0
14,2025-01-17,63.33,45.4,87.2,7.43,1.21,13.62,0.0,2.86,9.43,972.8,968.53,9.5
15,2025-01-17,66.71,40.39,91.83,9.06,3.15,14.99,0.0,2.63,8.57,1011.83,1008.27,8.36
16,2025-01-17,64.0,46.91,89.36,3.83,-2.76,10.41,0.0,1.72,8.57,931.2,928.4,7.2
17,2025-01-17,66.5,41.61,91.72,6.43,1.35,11.52,0.11,2.38,8.98,959.53,955.27,5.85
18,2025-01-17,67.22,45.26,88.68,3.76,-1.07,8.55,0.0,2.3,8.29,856.09,852.34,8.07
19,2025-01-17,75.0,57.33,93.44,2.37,-3.26,7.99,0.05,2.15,8.88,925.7,922.7,4.9
20,2025-01-17,82.31,56.5,99.19,6.39,0.85,11.93,0.02,1.07,4.18,1023.02,1019.54,7.9
21,2025-01-17,58.57,40.36,83.64,9.49,3.6,15.38,0.01,2.49,9.52,1008.18,1003.35,9.6
22,2025-01-17,61.14,39.07,84.57,2.92,-3.32,9.17,0.0,1.46,6.61,923.56,920.6,6.4
23,2025-01-17,63.09,47.82,82.64,7.15,2.31,11.98,0.0,1.99,9.24,966.27,962.47,8.2
24,2025-01-17,68.79,50.21,92.0,2.71,-3.34,8.73,0.01,2.08,8.57,915.3,912.2,7.57
25,2025-01-17,62.74,39.33,87.43,2.66,-3.67,9.0,0.0,1.48,6.47,1008.2,1004.4,8.5
26,2025-01-17,76.12,55.12,95.12,3.06,-2.89,9.01,0.05,1.85,7.08,989.6,985.7,8.2
27,2025-01-17,73.73,47.91,93.09,6.54,0.74,12.31,0.0,2.43,7.47,976.2,972.4,7.8
28,2025-01-17,64.0,47.68,85.26,4.4,-0.91,9.74,0.0,2.69,10.15,921.53,918.37,8.68
29,2025-01-17,69.61,53.27,86.55,11.04,7.08,15.03,0.61,1.94,7.44,1016.98,1012.77,6.3
30,2025-01-17,69.75,58.71,84.43,9.13,5.93,12.31,1.31,3.85,10.48,1001.75,998.62,3.01
31,2025-01-17,78.75,53.1,97.3,3.78,-3.07,10.64,0.0,0.79,4.01,988.1,984.35,8.6
32,2025-01-17,68.0,44.33,90.83,5.52,-1.22,12.23,0.0,0.93,7.03,931.5,927.6,6.3
33,2025-01-17,68.62,47.71,92.71,6.29,0.9,11.69,0.02,2.22,8.41,975.37,972.47,7.54
34,2025-01-17,72.88,52.62,93.75,2.69,-3.26,8.68,0.0,2.19,8.15,916.65,913.6,8.25
35,2025-01-17,57.65,43.19,73.94,15.44,11.77,19.12,0.01,3.35,9.29,1024.01,1021.09,4.27
36,2025-01-17,63.18,38.91,88.09,8.88,2.75,15.07,0.0,1.94,7.34,1006.65,1001.6,8.25
37,2025-01-17,67.57,43.64,92.36,3.04,-3.75,9.84,0.0,2.2,7.56,914.66,911.1,8.75
38,2025-01-17,63.49,46.22,78.2,13.63,9.84,17.42,0.0,3.1,8.67,969.79,966.79,7.42
39,2025-01-17,64.55,39.95,92.25,5.92,-0.49,12.34,0.0,2.4,8.0,943.57,940.98,8.9
40,2025-01-17,66.88,48.25,87.38,2.36,-3.12,7.82,0.1,2.53,9.88,870.15,866.35,4.95
41,2025-01-17,62.31,44.06,86.12,9.02,3.01,15.02,0.0,2.54,8.55,998.04,993.44,9.35
42,2025-01-17,73.85,53.46,93.23,1.59,-4.61,7.82,0.0,2.45,9.81,905.4,902.6,6.9
43,2025-01-17,65.82,46.8,84.7,8.15,3.43,12.85,0.0,2.37,8.24,1023.35,1019.6,5.53
44,2025-01-17,84.06,70.29,94.71,2.05,-1.74,5.85,0.26,1.93,6.65,942.6,939.63,2.93
45,2025-01-17,65.22,45.75,91.88,5.03,-1.71,11.73,0.02,1.85,7.5,949.13,946.93,6.7
46,2025-01-17,84.95,74.42,94.26,7.18,4.49,9.86,14.72,2.51,10.06,993.07,990.07,1.57
47,2025-01-17,69.38,48.57,92.57,3.45,-3.42,10.29,0.0,1.88,6.79,937.55,934.2,8.45
48,2025-01-17,78.6,50.0,97.9,6.96,0.5,13.43,0.07,1.43,5.16,1018.4,1014.8,8.5
49,2025-01-17,74.38,53.54,94.46,2.67,-3.14,8.5,0.01,2.32,7.25,935.5,932.35,7.9
50,2025-01-17,72.69,51.23,91.46,4.43,-1.65,10.51,0.0,1.91,5.67,982.58,979.22,5.5
51,2025-01-17,71.0,63.0,83.0,13.6,12.3,14.8,0.0,4.4,11.1,1015.7,1010.7,3.0
52,2025-01-17,80.0,62.0,92.0,11.2,8.9,13.5,16.4,2.8,10.3,1019.7,1014.7,3.0
1,2025-01-18,74.0,47.22,96.11,4.13,-2.92,11.2,0.0,0.92,4.6,968.9,963.0,5.75
2,2025-01-18,67.75,43.42,94.33,4.7,-1.88,11.26,0.02,1.25,5.51,943.68,939.32,7.6
3,2025-01-18,53.75,31.67,83.5,9.86,3.66,16.04,0.02,2.09,7.23,1021.37,1017.6,8.57
4,2025-01-18,59.93,41.07,81.29,10.08,5.56,14.58,0.0,2.44,7.96,982.79,979.59,7.7
5,2025-01-18,61.12,36.11,91.33,3.49,-4.32,11.28,0.0,1.1,4.87,897.3,892.8,7.4
6,2025-01-18,69.79,45.12,94.21,7.13,-0.35,14.63,0.0,1.36,5.13,981.92,978.05,8.7
7,2025-01-18,70.62,62.1,85.6,11.33,9.4,13.28,6.64,4.96,13.44,1017.72,1014.07,1.67
8,2025-01-18,54.2,34.95,74.55,7.03,1.58,12.49,0.0,1.68,5.48,983.24,978.64,7.35
9,2025-01-18,74.45,51.91,93.64,2.17,-4.79,9.13,0.02,1.15,4.72,941.1,935.33,6.0
10,2025-01-18,67.14,47.24,88.03,6.87,0.57,13.2,0.0,1.39,5.24,985.8,981.5,9.03
11,2025-01-18,72.27,53.86,91.43,10.49,4.59,16.37,0.0,1.84,5.71,1003.5,1000.52,8.95
12,2025-01-18,64.22,40.67,89.22,6.1,0.7,11.5,0.18,2.24,6.66,959.85,955.0,9.0
13,2025-01-18,66.23,40.25,93.83,5.05,-2.22,12.29,0.0,1.07,4.85,948.23,943.92,7.17
14,2025-01-18,67.0,41.4,92.33,7.81,0.52,15.1,0.0,1.43,5.61,972.67,968.83,9.4
15,2025-01-18,67.0,46.33,89.67,8.37,2.48,14.27,0.08,3.02,8.06,1010.83,1004.17,8.38
16,2025-01-18,62.55,39.0,92.0,3.34,-4.19,10.89,0.0,1.19,5.69,930.7,925.9,8.2
17,2025-01-18,63.13,36.56,82.78,6.46,-0.4,13.32,0.0,1.46,6.24,955.4,950.77,7.45
18,2025-01-18,65.76,40.26,89.42,5.05,-0.46,10.56,0.0,2.05,7.29,856.11,853.57,8.72
19,2025-01-18,64.33,36.67,95.56,2.79,-4.89,10.48,0.0,1.15,4.98,924.1,918.9,7.65
20,2025-01-18,77.19,55.81,94.25,5.68,0.24,11.11,0.01,0.85,3.91,1019.68,1013.26,3.8
21,2025-01-18,65.36,44.5,88.79,9.74,3.2,16.26,0.0,1.48,5.7,1008.5,1005.22,9.5
22,2025-01-18,60.79,40.0,79.63,2.22,-3.7,8.14,0.0,1.17,4.71,920.94,915.48,5.13
23,2025-01-18,65.17,44.58,88.0,7.37,1.39,13.33,0.0,1.02,4.45,956.3,952.55,7.45
