fecha,actual_mean,actual_min,actual_max,actual_std,predicted_mean,predicted_min,predicted_max,predicted_std
2023-10-23,14.867893670454544,-1.9980600000000008,25.20025,4.663785638128087,15.186496,7.703648,23.744854,1.953906
2023-10-24,13.89591282138794,-2.8001400000000007,24.19765,4.462921034874044,14.008935,6.062556,23.714596,2.0067587
2023-10-25,16.274299739229022,2.797709999999998,26.197279999999996,3.6324102208274747,16.134031,7.728858,24.047237,1.7541046
2023-10-26,16.46895572077185,2.797709999999998,25.60129,4.0839211173247305,16.333643,8.64534,23.767792,1.7128279
2023-10-27,14.603909818388194,-0.4997300000000005,25.300509999999996,4.451175574392396,14.501853,5.9188075,23.378748,1.9508286
2023-10-28,15.428632278911564,0.0015699999999999159,24.899469999999997,3.814158127517551,15.258563,7.6985087,23.355608,1.7320148
2023-10-29,15.37884961451247,0.20208999999999946,24.19765,3.567789987670388,15.2040825,7.6653504,23.164822,1.7653234
2023-10-30,13.988163174061432,-2.8001400000000007,24.598689999999998,4.591941566404698,14.08996,6.4531116,23.299263,2.0003512
2023-10-31,13.171986909090908,-0.39947000000000227,26.397799999999997,4.518192837385897,13.07003,4.8300753,22.969791,1.9886177
2023-11-01,14.595589591373438,0.0015699999999999159,26.197279999999996,4.315218431982859,14.471636,5.3831587,23.272537,1.9202038
2023-11-02,13.952116045454543,-1.7975400000000012,25.09999,4.934638791495348,14.0570755,7.252242,23.351664,2.004671
2023-11-03,12.076198297389327,-5.40133,25.400769999999998,5.041549686646032,12.003642,3.1560056,23.12793,2.2678704
2023-11-04,14.12637006802721,-1.9980600000000008,24.49843,4.200680937342162,14.10541,6.377217,22.757566,1.9049802
2023-11-05,13.002467259343147,-2.499360000000001,24.19765,4.536944705678962,12.838751,3.7462566,23.736584,2.033921
2023-11-06,11.002756242905788,-3.401700000000001,24.19765,4.758120954199236,11.190329,2.908053,22.49144,2.2229419
2023-11-07,9.88895711211778,-5.000290000000001,23.40114,4.928557434201772,10.363425,1.9189732,21.736958,2.18735
2023-11-08,10.880234178935448,-3.2011800000000012,23.601659999999995,4.306863918814798,11.177653,2.096871,21.600653,2.1279712
2023-11-09,12.81123117913832,-1.9980600000000008,23.80218,3.991220067883759,12.92557,5.1003814,22.206018,1.949509
2023-11-10,13.283872834467118,-1.9980600000000008,24.799209999999995,4.158443598320375,13.118525,3.984035,23.011438,1.9925394
2023-11-11,15.64547452894438,0.9985999999999983,24.799209999999995,3.541087896486249,15.384356,8.613342,23.469559,1.7111586
2023-11-12,16.605486818181816,3.499529999999998,24.999729999999996,3.3007592136286745,16.00105,8.979864,22.978764,1.5704277
