fecha,actual_mean,actual_min,actual_max,actual_std,predicted_mean,predicted_min,predicted_max,predicted_std
2023-07-13,25.02710582292849,11.19727,38.40115,4.367065985434383,24.386307,20.599516,28.271395,0.9915127
2023-07-14,25.741358192090395,13.597939999999998,36.80255999999999,3.666903216275929,25.042545,21.22844,29.09612,0.98560137
2023-07-15,23.59018013559322,9.59868,31.900959999999998,4.381775743356218,23.601318,19.955297,27.115437,1.111271
2023-07-16,22.85595972881356,7.7995699999999974,30.99862,4.542394801492929,23.228025,19.497808,28.71774,1.1200473
2023-07-17,25.137713518099545,11.798829999999999,34.897619999999996,4.631277190053155,25.089262,20.019722,29.251848,1.1037756
2023-07-18,26.73309511864407,14.1995,34.997879999999995,4.39995538199569,26.083101,19.674976,31.618933,1.1613736
2023-07-19,26.215779457013575,10.400759999999998,35.6997,4.8745316432868835,25.586578,20.181223,31.006483,1.1295168
2023-07-20,24.574258958097392,10.50102,37.198029999999996,4.420940495216609,24.408031,19.910608,28.44604,1.0311056
2023-07-21,23.069633740112995,9.002689999999998,33.29903,4.270485552773685,23.35718,19.800013,28.270628,1.0648084
2023-07-22,23.105217191392974,10.400759999999998,30.59758,3.8771027604482047,23.497864,19.318012,27.764084,0.95989746
2023-07-23,24.305202095130237,13.202469999999998,30.99862,4.0117189768514665,24.445833,19.617985,28.383467,1.0698991
2023-07-24,23.53114455782313,8.60165,33.80033,4.966047267710685,23.665565,18.944794,28.581182,1.2228962
2023-07-25,21.876839796149486,4.201349999999998,32.79773,4.536255177242402,22.312744,17.515848,27.033579,1.093661
2023-07-26,22.771432849035186,6.997489999999999,29.70081,3.6053931632803966,23.19713,18.5186,27.84217,0.9719086
2023-07-27,23.53248602491506,11.102579999999998,30.10185,3.110538579108584,23.88428,18.958591,27.820795,0.9508483
2023-07-28,23.43164898190045,11.00232,30.20211,3.1435370929799715,23.956205,19.514704,29.127604,0.95199627
2023-07-29,24.606685848416287,12.40039,31.60018,3.559199053568394,24.75223,21.301792,30.010536,0.97319555
2023-07-30,24.79749179661017,11.89909,32.89799,4.038466505399537,24.727928,21.39762,28.389297,0.94561327
2023-07-31,24.90419663276836,12.90169,32.89799,3.765598383967233,24.749945,20.024689,28.495384,0.98287296
2023-08-01,24.884051685520358,11.39779,35.90022,3.621977165348881,24.776983,21.922974,28.26262,0.9189751
2023-08-02,25.004424174208143,13.202469999999998,35.59944,3.78730308903056,24.936554,17.917048,28.725857,1.0558127
2023-08-03,22.6352933220339,5.398899999999999,35.1984,4.9692974538438,22.816803,18.538517,27.523684,1.2136729
2023-08-04,20.83543272933182,1.0988599999999995,30.30237,4.621078901599774,21.479765,16.561838,25.592878,1.102765
2023-08-05,22.131236580135436,4.79734,32.001219999999996,4.0562035966171734,22.607143,18.028522,27.860704,0.9629611
2023-08-06,23.37604356659142,5.198379999999999,34.40189,4.817310552530127,23.354858,15.007839,27.456581,1.1682379
2023-08-07,23.514673593220337,7.7995699999999974,34.00084999999999,4.662930922379485,23.594069,19.458603,27.174685,1.1148503
2023-08-08,25.328284303510756,11.999349999999998,34.60241,4.047189447080549,25.146875,15.657676,28.912672,1.1519973
2023-08-09,26.768059420454545,16.600169999999995,34.70267,3.3340681621771364,26.195236,20.84643,30.005781,0.97716504
2023-08-10,27.01472790723982,15.202100000000002,35.79996,3.936647553394443,26.001152,21.536573,30.823446,0.97072715
2023-08-11,27.030460214446947,15.001579999999999,39.598699999999994,3.705422634702178,25.962923,21.893166,29.696175,0.92319894
2023-08-12,26.36143154627539,13.497679999999997,40.400780000000005,4.154610583326826,25.575932,22.140783,29.91248,1.0055656
2023-08-13,25.703486297968393,13.597939999999998,39.19766,3.8852917243099045,25.253355,22.08518,30.376749,1.0454905
2023-08-14,25.112640508474573,13.79846,35.1984,3.3742466991807873,24.814201,21.678377,29.446388,1.0063208
2023-08-15,24.814191162528214,12.600909999999997,34.40189,3.5484881294601274,24.58135,20.9958,27.819628,0.92250896
2023-08-16,24.788390983050846,11.999349999999998,31.700439999999997,3.2991125409236473,24.673094,20.891575,28.931643,0.9157218
2023-08-17,25.03379342015855,14.801059999999996,30.798099999999994,2.887178901412861,24.897287,19.73751,29.067083,0.9530415
2023-08-18,25.695721662895924,15.99861,32.602779999999996,2.7205694380674457,25.082716,21.39396,28.49972,0.9281145
2023-08-19,26.201451199095022,16.80069,34.40189,3.0717131630244285,25.583889,22.207582,30.883371,0.8983928
2023-08-20,27.19354128959276,16.399649999999998,35.1984,3.3388993642506457,26.241417,22.967133,30.145643,0.92651784
2023-08-21,28.058957986425337,16.399649999999998,34.20137,3.0867533456722125,26.644958,23.871592,29.26364,0.8774772
2023-08-22,28.45284581632653,15.798089999999997,35.6997,3.0174147750082336,26.700294,22.79913,29.42879,0.9638969
2023-08-23,29.010697081447958,15.798089999999997,35.1984,2.65116171670653,26.936388,23.204887,31.504005,1.0753485
2023-08-24,28.129918607021516,16.399649999999998,35.09814,3.1032347821894595,26.38364,20.612072,30.152023,1.0201234
2023-08-25,26.18320343537415,11.19727,35.1984,4.528504542210433,25.260044,20.097685,30.33345,1.0512464
2023-08-26,23.652732031782065,6.000459999999998,33.80033,5.274085695136222,23.422386,19.010569,30.905855,1.2274319
2023-08-27,19.644073727272726,2.2017199999999986,30.402629999999995,4.7895436365142485,20.141935,15.290857,27.972282,1.1378645
2023-08-28,20.393010113895215,1.8006799999999996,29.60055,3.9468063454732247,20.933939,17.015041,25.487522,0.99576914
2023-08-29,20.90794224744608,2.001199999999999,28.998989999999996,4.094192914880027,21.285833,16.250242,25.4614,0.96990484
2023-08-30,20.61897231030577,4.401869999999997,29.60055,3.9459166675753936,21.227491,17.434143,25.02307,0.9298602
2023-08-31,21.575295260180994,8.20061,28.69821,3.2856896540624394,22.239035,17.551693,26.278938,0.93105865
2023-09-01,22.50431959276018,10.200239999999999,28.202479999999998,3.080436858265283,22.78857,19.109623,26.520676,0.9453199
2023-09-02,19.69803943181818,7.599049999999997,27.50066,3.695176299156437,20.532892,14.647313,24.139673,1.017557
2023-09-03,19.905879258836944,5.69968,28.597949999999997,3.2478665893462737,21.014774,15.632955,24.525156,1.1797459
2023-09-04,22.256590741163052,9.398159999999997,30.402629999999995,3.5093501558339635,22.600378,17.101156,27.381502,1.1708741
2023-09-05,22.36599447098976,11.39779,28.39743,3.045354779963063,22.727798,18.499132,25.7699,1.00025
2023-09-06,22.738688482446204,11.59831,29.500289999999996,2.5064328610446918,22.941555,17.907545,26.93895,0.9217272
2023-09-07,23.175741087202717,12.199869999999997,28.69821,2.4060929170371366,23.276648,18.411343,26.485725,0.86036086
2023-09-08,22.968771900452488,12.600909999999997,27.600919999999995,2.3406236750155895,23.128576,16.56479,26.241528,0.9553095
2023-09-09,22.38910071509648,11.798829999999999,28.79847,2.7350155941360836,22.681717,18.512741,26.596115,0.9940036
2023-09-10,22.21833971526196,12.199869999999997,27.901699999999998,2.6371797144761504,22.628742,17.786146,27.004652,0.9648043
2023-09-11,21.64927678043231,8.802169999999998,27.199879999999997,2.91915655424223,22.074501,17.163736,25.428486,0.99991196
2023-09-12,21.06992745743473,8.100349999999999,28.39743,3.4090899326571007,21.637274,17.259481,25.120485,0.8853437
2023-09-13,21.1119961608154,7.198009999999998,27.80144,3.5991737489884494,21.696672,17.371296,26.226217,0.91791356
2023-09-14,21.920697295454545,8.00009,28.79847,3.4491057414847517,22.183674,18.336506,25.354828,0.9112665
2023-09-15,21.00334667423382,8.00009,28.00196,3.142502470496888,21.524256,16.077562,24.957567,0.90936995
2023-09-16,20.237979263873157,8.00009,27.701179999999997,3.379829588526224,20.93024,16.940395,25.306293,1.0578413
2023-09-17,20.17567425170068,7.29827,29.901329999999994,4.169889964140694,20.685158,16.446543,26.239294,1.2108469
2023-09-18,19.352439920454543,6.4014999999999995,28.30274,3.83891647350194,19.958715,13.46746,24.937613,1.0832789
